match_id,team_id,win,dragon_kills,baron_kills,tower_kills,inhibitor_kills,champion_kills,atakhan_kills,horde_kills,total_gold,total_experience
LA1_1694203406,200,1,4,2,9,1,39,0,0,77970,92277
LA1_1694185913,100,1,3,1,8,1,37,0,0,65485,81638
LA1_1694185913,200,0,1,0,6,0,20,0,3,58177,69999
LA1_1694165872,100,1,2,1,9,2,37,0,3,62367,75821
LA1_1694165872,200,0,1,0,3,0,27,0,0,60999,74487
LA1_1694153121,100,0,0,0,2,0,8,0,0,37230,41845
LA1_1694153121,200,1,3,0,5,0,33,0,3,44835,49157
LA1_1694125418,100,0,1,1,5,1,21,0,2,56915,71307
LA1_1694125418,200,1,3,0,8,1,32,0,1,62590,72114
LA1_1694802079,100,0,1,0,2,0,31,0,3,56802,70861
LA1_1694802079,200,1,3,1,13,2,40,0,0,66582,78408
LA1_1694773031,100,1,0,1,10,2,43,0,3,88192,101478
LA1_1694773031,200,0,5,2,4,0,52,0,0,85138,107076
LA2_1572084570,100,1,1,0,3,0,26,0,1,44052,49933
LA2_1572084570,200,0,1,0,0,0,13,0,2,36523,42269
LA2_1571894444,100,1,0,1,9,1,40,0,2,58573,63049
LA2_1571894444,200,0,3,0,2,0,25,0,1,47872,49528
LA2_1571644286,100,0,1,0,0,0,7,0,0,31644,38274
LA2_1571644286,200,1,1,0,5,1,23,0,3,42634,47757
LA2_1571488510,100,1,1,2,12,3,35,0,0,71785,84589
LA2_1571488510,200,0,3,0,2,0,34,0,3,66269,79692
LA2_1571041958,100,0,4,1,4,0,31,0,0,67772,79196
LA2_1571041958,200,1,1,1,9,1,38,0,3,78187,91562
LA2_1571032788,100,0,1,0,4,0,27,0,3,61193,72989
LA2_1571032788,200,1,3,2,11,3,31,0,0,69262,83783
LA2_1570925096,100,1,4,1,9,2,50,0,0,71832,75755
LA2_1570925096,200,0,1,0,3,0,36,0,3,66935,66755
LA2_1571585630,100,1,3,1,11,3,33,0,3,55464,59194
LA2_1571585630,200,0,0,0,2,0,18,0,0,44196,52362
LA2_1571584489,100,0,0,0,3,0,23,0,0,56737,67890
LA2_1571584489,200,1,4,1,10,2,44,0,3,72797,84797
LA2_1571580763,100,0,0,0,5,0,23,0,3,58974,69491
LA2_1571580763,200,1,4,1,11,2,33,0,0,67017,78490
LA2_1571523177,100,1,2,1,10,2,38,0,3,67501,77361
LA2_1571523177,200,0,2,0,3,0,24,0,0,55502,65547
LA2_1571470341,100,0,3,1,4,0,30,0,3,66572,80667
LA2_1571470341,200,1,2,1,9,1,24,0,0,73766,90187
LA2_1571451765,100,0,1,0,1,0,17,0,0,44252,46084
LA2_1571451765,200,1,2,1,11,3,42,0,3,58468,64190
LA2_1571077443,100,0,1,0,2,0,15,0,3,49533,56497
LA2_1571077443,200,1,3,1,8,1,38,0,0,63307,73213
LA2_1571062221,100,0,4,1,10,1,36,0,1,85603,94361
LA2_1571062221,200,1,1,1,4,0,44,0,2,82929,102426
LA2_1571048675,100,1,1,1,8,1,43,0,3,78679,92127
LA2_1571048675,200,0,4,0,4,0,31,0,0,73551,85414
LA2_1570594865,100,1,2,0,9,1,38,0,1,69031,81789
LA2_1570594865,200,0,3,2,4,0,33,0,2,63355,79368
LA2_1568328895,100,1,3,1,10,1,35,0,3,55554,63705
LA2_1568328895,200,0,0,0,1,0,16,0,0,41998,48875
LA2_1568313382,100,0,0,0,3,0,20,0,0,58400,72444
LA2_1568313382,200,1,4,1,9,2,33,0,3,68731,84135
LA2_1568298735,100,1,2,1,8,1,42,0,3,69426,80660
LA2_1568298735,200,0,2,0,5,0,37,0,0,60153,65299
LA2_1568288498,100,0,0,0,0,0,17,0,3,42413,51573
LA2_1568288498,200,1,3,0,6,0,38,0,0,56857,66798
LA2_1568272528,100,1,1,0,8,2,40,0,3,65000,70104
LA2_1568272528,200,0,3,1,5,0,27,0,0,56985,64126
LA2_1568251609,100,0,2,0,5,0,23,0,0,71030,84795
LA2_1568251609,200,1,4,2,11,4,39,0,3,81383,98361
LA2_1568244500,100,1,1,0,9,2,27,0,3,49363,48599
LA2_1568244500,200,0,1,0,0,0,16,0,0,37367,42879
LA2_1571578458,100,1,4,1,9,1,52,0,0,69639,80139
LA2_1571578458,200,0,0,0,3,0,40,0,3,61710,65579
LA2_1572039108,100,0,3,1,7,1,39,0,0,75728,92765
LA2_1572039108,200,1,2,1,6,1,50,0,3,78330,97191
LA2_1572026222,100,1,1,0,10,2,27,0,0,61287,70202
LA2_1572026222,200,0,3,0,3,0,23,0,3,49952,61836
LA2_1571153135,100,1,2,0,9,1,32,0,3,52249,57530
LA2_1571153135,200,0,0,0,2,0,14,0,0,43092,49822
LA2_1571882810,100,1,2,0,3,0,43,0,0,48533,50479
LA2_1571882810,200,0,0,0,1,0,17,0,3,38691,39876
LA2_1571879867,100,0,2,2,4,0,43,0,3,65803,81872
LA2_1571879867,200,1,3,0,8,1,40,0,0,72977,84417
LA2_1571877064,100,0,0,0,3,0,22,0,0,53875,58985
LA2_1571877064,200,1,5,1,10,2,32,0,0,63922,73824
LA2_1571583499,100,0,3,1,7,1,32,0,1,76829,90728
LA2_1571583499,200,1,2,1,8,1,49,0,2,81710,102416
LA2_1571580837,100,0,0,0,0,0,8,0,0,28083,35195
LA2_1571580837,200,1,0,0,2,0,11,0,3,33214,39784
LA2_1571887426,100,0,4,1,7,1,42,0,3,63021,67668
LA2_1571887426,200,1,1,1,7,1,33,0,0,69148,71766
LA2_1571575107,100,0,2,1,5,0,29,0,0,78796,95910
LA2_1571575107,200,1,5,2,10,3,38,0,3,86638,110803
LA2_1571565619,100,1,4,1,8,3,64,0,1,78899,93988
LA2_1571565619,200,0,1,1,3,0,47,0,2,75159,91461
LA2_1571555559,100,0,4,3,5,0,59,0,0,104152,142545
LA2_1571555559,200,1,4,0,13,7,39,0,3,92351,109956
LA2_1571543181,100,0,3,1,5,0,43,0,1,64531,70594
LA2_1571543181,200,1,2,1,8,1,53,0,2,71045,78423
LA2_1570808443,100,1,3,1,9,2,45,0,3,70586,82215
LA2_1570808443,200,0,2,0,3,0,29,0,0,60781,68536
LA2_1572011688,100,0,0,0,3,0,24,0,2,64064,79355
LA2_1572011688,200,1,6,2,11,3,38,0,1,76900,98111
LA2_1571998388,100,1,2,0,11,1,47,0,3,85657,103234
LA2_1571998388,200,0,4,1,6,0,47,0,0,80314,100829
LA2_1571890018,100,1,3,1,9,1,52,0,3,81484,95186
LA2_1571890018,200,0,3,0,1,0,40,0,0,69070,83978
KR_8095524020,100,0,0,0,0,0,12,0,2,33935,38971
KR_8095524020,200,1,2,0,11,2,45,0,1,52306,54114
KR_8095423285,100,1,4,1,8,1,33,0,3,69825,79662
KR_8095423285,200,0,0,1,3,0,40,0,0,65272,79890
KR_8095621454,100,0,1,0,1,0,13,0,3,36911,40768
KR_8095621454,200,1,1,0,3,0,24,0,0,43237,50438
KR_8095606496,100,1,1,0,2,0,26,0,1,38281,38603
KR_8095606496,200,0,0,0,0,0,10,0,2,27061,29031
KR_8095579501,100,0,0,0,0,0,13,0,3,34147,38080
KR_8095579501,200,1,3,0,4,0,23,0,0,41613,46245
KR_8095540878,100,1,3,1,8,1,32,0,0,61622,72732
KR_8095540878,200,0,0,0,2,0,16,0,3,50505,59599
KR_8095507060,100,1,4,2,9,2,43,0,0,70028,83100
KR_8095507060,200,0,0,0,2,0,22,0,3,56107,66996
KR_8095388094,100,0,0,0,0,0,11,0,2,35093,41301
KR_8095388094,200,1,1,0,8,1,34,0,1,51046,51437
KR_8095431211,100,1,5,1,11,4,47,0,1,91069,108754
KR_8095431211,200,0,0,2,6,0,32,0,0,79415,94926
KR_8093510183,100,1,1,1,7,1,24,0,0,52296,60614
KR_8093510183,200,0,1,0,3,0,26,0,3,47844,57387
KR_8093460796,100,1,3,2,7,1,46,0,3,73652,86062
KR_8093460796,200,0,1,0,4,0,26,0,0,64574,73903
KR_8093262018,100,1,2,2,6,1,41,0,3,78755,91382
KR_8093262018,200,0,3,0,5,1,36,0,0,67672,78584
KR_8091460928,100,1,1,2,11,2,39,0,3,73096,79047
KR_8091460928,200,0,3,0,5,0,35,0,0,64565,71062
KR_8080265026,100,1,4,1,11,4,31,0,1,71191,81450
KR_8080265026,200,0,0,1,2,0,22,0,2,61889,75542
KR_8080185298,100,1,2,1,11,4,47,0,3,86777,98491
KR_8080185298,200,0,3,0,4,0,44,0,0,81246,94910
KR_8080068865,100,1,2,1,11,2,38,0,3,59305,63567
KR_8080068865,200,0,1,0,0,0,27,0,0,47982,54127
KR_8079994191,100,0,1,0,4,0,25,0,0,63299,69626
KR_8079994191,200,1,3,1,8,1,32,0,3,70347,78828
KR_8079888064,100,0,1,1,7,0,25,0,2,64392,74258
KR_8079888064,200,1,2,0,6,1,29,0,1,66939,76698
KR_8069820014,100,1,3,1,5,0,39,0,1,56289,64864
KR_8069820014,200,0,0,0,1,0,16,0,2,41855,51446
KR_8069717695,100,0,0,0,5,0,20,0,3,54662,59232
KR_8069717695,200,1,3,1,8,1,32,0,0,63367,72111
KR_8069654795,100,1,2,0,5,0,33,0,3,50816,55035
KR_8069654795,200,0,1,0,2,0,18,0,0,41339,46349
KR_8069600698,100,0,0,0,1,0,12,0,1,41743,51758
KR_8069600698,200,1,3,1,8,1,33,0,2,56335,66586
KR_8069564217,100,1,2,0,3,0,15,0,2,43122,50664
KR_8069564217,200,0,0,0,1,0,13,0,1,39789,48729
KR_8095648073,100,1,2,1,8,1,30,0,0,62347,69782
KR_8095648073,200,0,1,0,4,0,30,0,3,57063,61694
KR_8095636581,100,0,0,0,3,0,13,0,3,41663,47065
KR_8095636581,200,1,3,1,3,0,20,0,0,46734,56091
KR_8073234119,100,0,2,0,2,0,19,0,3,61923,73193
KR_8073234119,200,1,2,1,9,1,25,0,0,69363,80737
KR_8073192661,100,0,0,0,0,0,1,0,0,15807,18806
KR_8073192661,200,1,1,0,0,0,8,0,3,19809,21539
KR_8072078098,100,0,1,0,3,0,14,0,3,49438,55945
KR_8072078098,200,1,3,1,11,2,32,0,0,59855,69852
KR_8071972251,100,1,4,1,9,2,29,0,0,62296,76890
KR_8071972251,200,0,0,0,2,0,14,0,3,48219,56945
KR_8071855381,100,1,3,2,10,2,34,0,3,77606,89581
KR_8071855381,200,0,1,0,3,0,18,0,0,62526,73687
KR_8071768847,100,1,1,0,4,0,21,0,3,46176,51466
KR_8071768847,200,0,2,0,1,0,11,0,0,37974,44663
KR_8071649942,100,0,0,0,0,0,5,0,0,26279,30683
KR_8071649942,200,1,2,0,3,0,19,0,3,34501,38755
KR_8071590456,100,1,3,0,6,0,24,0,2,47432,55519
KR_8071590456,200,0,0,0,1,0,14,0,1,37812,44155
KR_8071527524,100,1,2,0,2,0,15,0,3,31494,36293
KR_8071527524,200,0,0,0,0,0,3,0,0,24393,29190
KR_8071456534,100,0,0,0,2,0,17,0,1,44571,48405
KR_8071456534,200,1,3,1,4,0,36,0,2,54605,62068
KR_8084258982,100,0,0,0,0,0,12,0,3,33974,40098
KR_8084258982,200,1,2,0,5,0,24,0,0,45026,46195
KR_8084224215,100,1,1,0,3,0,24,0,3,45480,53162
KR_8084224215,200,0,1,0,0,0,9,0,0,37265,43131
KR_8088107522,100,0,0,0,2,0,20,0,3,45993,53217
KR_8088107522,200,1,3,1,10,2,34,0,0,61696,70039
KR_8088053708,100,0,1,0,2,0,9,0,0,40126,43419
KR_8088053708,200,1,2,1,9,1,31,0,3,52244,58488
KR_8087966901,100,1,2,1,10,2,38,0,0,59264,65029
KR_8087966901,200,0,2,0,2,0,14,0,3,45874,52920
KR_8087917650,100,1,1,1,6,1,32,0,0,58411,69304
KR_8087917650,200,0,2,0,4,0,25,0,3,54296,60760
KR_8087876645,100,1,2,0,8,1,43,0,3,55874,54718
KR_8087876645,200,0,0,0,2,0,16,0,0,43541,45323
KR_8087826844,100,1,2,1,8,1,23,0,3,65226,74087
KR_8087826844,200,0,3,0,4,0,34,0,0,62409,70395
KR_8083569504,100,0,0,0,0,0,17,0,0,51284,61386
KR_8083569504,200,1,3,1,9,1,41,0,3,66901,73662
KR_8083537440,100,0,0,0,2,0,16,0,3,44154,47778
KR_8083537440,200,1,2,0,8,1,40,0,0,55264,56713
KR_8083498376,100,0,0,0,2,0,15,0,0,45132,51543
KR_8083498376,200,1,3,1,9,1,38,0,3,59709,69370
KR_8094700336,100,0,3,0,11,3,44,0,3,87840,92303
KR_8094700336,200,1,3,3,7,1,49,0,0,92032,107842
KR_8080334595,100,1,2,1,9,1,30,0,0,76157,95022
KR_8080334595,200,0,2,0,6,0,22,0,3,71622,79364
KR_8074728087,100,0,3,0,5,0,10,0,3,63177,72866
KR_8074728087,200,1,2,2,8,1,30,0,0,68329,86546
JP1_565824807,100,0,2,0,5,0,27,0,3,60235,73735
JP1_565824807,200,1,3,1,8,1,30,0,0,65867,84598
JP1_565770051,100,1,2,1,8,1,38,0,3,59146,64511
JP1_565770051,200,0,0,0,1,0,19,0,0,46668,52459
JP1_565762784,100,1,3,1,8,3,25,0,3,67629,78263
JP1_565762784,200,0,1,0,1,0,28,0,0,60087,74368
JP1_565755795,100,0,0,0,4,0,15,0,3,53120,63493
JP1_565755795,200,1,4,1,9,1,31,0,0,61324,72886
JP1_565752552,100,1,2,0,2,0,22,0,3,35017,38919
JP1_565752552,200,0,0,0,0,0,5,0,0,25579,31456
JP1_565748572,100,0,0,0,3,0,33,0,1,64040,71331
JP1_565748572,200,1,4,1,9,1,46,0,2,72770,83841
JP1_565739970,100,0,0,0,1,0,26,0,1,58541,66553
JP1_565739970,200,1,4,1,8,1,35,0,2,66971,75231
JP1_565681350,100,0,0,0,1,0,9,0,3,37760,48919
JP1_565681350,200,1,3,0,3,0,19,0,0,42431,51395
JP1_565669608,100,0,0,0,3,0,20,0,3,44152,46654
JP1_565669608,200,1,3,0,3,0,31,0,0,47830,52945
JP1_565658672,100,1,2,1,7,2,45,0,2,68429,76642
JP1_565658672,200,0,2,0,6,0,38,0,1,63576,69478
JP1_565965170,100,0,0,0,0,0,5,0,0,25595,29594
JP1_565965170,200,1,2,0,3,0,13,0,3,33449,36345
JP1_565957975,100,0,1,0,3,0,21,0,0,61868,68689
JP1_565957975,200,1,4,2,10,3,46,0,3,74994,88788
JP1_565953345,100,1,2,1,8,1,40,0,1,64119,70839
JP1_565953345,200,0,2,0,2,0,23,0,2,49809,57097
JP1_565943946,100,0,0,0,3,0,20,0,0,61996,74800
JP1_565943946,200,1,5,1,10,2,35,0,3,77730,93743
JP1_565936666,100,0,0,0,1,0,19,0,3,57420,69224
JP1_565936666,200,1,4,0,4,0,33,0,0,66029,82699
JP1_565930563,100,1,1,1,5,0,49,0,0,71803,80611
JP1_565930563,200,0,3,0,3,0,37,0,3,57948,65385
JP1_565927069,100,0,1,0,1,0,16,0,1,55693,71770
JP1_565927069,200,1,3,1,10,3,33,0,2,64729,77464
JP1_565626825,100,0,3,0,0,0,12,0,1,52856,64532
JP1_565626825,200,1,2,1,9,1,28,0,2,64659,78151
JP1_565616075,100,1,3,1,10,1,33,0,3,55383,62809
JP1_565616075,200,0,1,0,2,0,7,0,0,40357,45398
JP1_564082069,100,1,3,1,7,1,29,0,3,67439,79204
JP1_564082069,200,0,0,0,5,0,35,0,0,65623,71278
JP1_565946512,100,1,2,1,10,1,41,0,3,68682,77911
JP1_565946512,200,0,1,0,4,0,30,0,0,59617,70157
JP1_565908519,100,1,1,0,11,3,57,0,3,71418,78301
JP1_565908519,200,0,1,0,1,0,23,0,0,49509,59667
JP1_565907462,100,0,0,0,0,0,0,0,0,3005,651
JP1_565907462,200,1,0,0,0,0,0,0,0,3192,1228
JP1_565805944,100,1,2,1,10,1,37,0,1,90249,104812
JP1_565805944,200,0,3,1,6,1,33,0,2,85455,103283
JP1_565796795,100,0,0,0,2,0,13,0,2,43766,54894
JP1_565796795,200,1,3,1,11,2,19,0,1,54349,64831
JP1_566065873,100,0,0,0,4,0,20,0,2,58664,61193
JP1_566065873,200,1,4,1,11,3,44,0,1,71325,81739
JP1_566064431,100,0,0,0,0,0,10,0,0,29062,33457
JP1_566064431,200,1,2,0,7,2,26,0,3,43314,46880
JP1_565932592,100,1,2,1,9,1,36,0,3,69352,83035
JP1_565932592,200,0,2,0,4,0,31,0,0,62194,74732
JP1_565921747,100,0,2,0,3,0,26,0,2,63661,72419
JP1_565921747,200,1,3,2,5,0,41,0,1,76922,91661
JP1_565570916,100,1,2,2,9,1,35,0,2,70570,83787
JP1_565570916,200,0,3,0,6,0,30,0,1,64953,75911
JP1_563737711,100,1,3,1,9,1,34,0,3,60353,66755
JP1_563737711,200,0,0,0,0,0,18,0,0,48905,54425
JP1_563737060,100,0,0,0,2,0,24,0,3,52801,61685
JP1_563737060,200,1,2,1,10,2,34,0,0,61412,75068
JP1_563734340,100,1,2,1,11,2,28,0,3,64365,75617
JP1_563734340,200,0,1,0,3,0,25,0,0,54581,68765
JP1_565987938,100,0,3,0,3,0,26,0,3,68181,74875
JP1_565987938,200,1,3,1,8,1,38,0,0,78378,92127
JP1_565975320,100,0,3,0,5,0,20,0,3,69305,92373
JP1_565975320,200,1,2,1,6,1,20,0,0,74995,97895
JP1_565883978,100,1,3,1,9,1,34,0,1,61064,68251
JP1_565883978,200,0,0,0,1,0,12,0,2,45445,53344
JP1_565883250,100,0,0,0,1,0,10,0,1,37819,45096
JP1_565883250,200,1,3,1,6,0,25,0,2,48922,56756
JP1_565878044,100,0,3,0,4,0,39,0,0,64498,75272
JP1_565878044,200,1,2,0,7,1,35,0,3,75301,81971
JP1_565927561,100,0,0,0,2,0,23,0,3,45065,46468
JP1_565927561,200,1,2,0,4,0,41,0,0,51906,54465
JP1_565520615,100,0,3,1,8,4,52,0,0,94296,107939
JP1_565520615,200,1,3,1,11,3,51,0,3,98709,120764
JP1_565519449,100,1,1,2,10,2,38,0,3,68868,79396
JP1_565519449,200,0,3,0,1,0,29,0,0,60539,69810
JP1_565518253,100,1,4,1,9,1,35,0,0,64299,68662
JP1_565518253,200,0,0,0,2,0,24,0,3,53400,59817
JP1_565515603,100,1,4,0,10,2,46,0,3,64803,72276
JP1_565515603,200,0,0,0,1,0,20,0,0,50634,58730
JP1_566005587,100,0,1,0,3,0,24,0,0,63991,78809
JP1_566005587,200,1,4,2,10,2,43,0,3,75753,89547
JP1_565568234,100,0,2,0,4,0,32,0,3,69378,82158
JP1_565568234,200,1,3,1,9,2,39,0,0,75227,88354
JP1_565562219,100,0,4,0,8,1,58,0,2,92871,107317
JP1_565562219,200,1,1,3,9,2,66,0,1,101724,118743
JP1_565367901,100,0,3,0,2,0,22,0,0,44286,55402
JP1_565367901,200,1,0,0,6,1,21,0,3,53225,64233
JP1_566059340,100,0,1,0,6,0,37,0,3,70944,84164
JP1_566059340,200,1,4,2,7,1,35,0,0,76594,95003
JP1_564952167,100,0,0,0,0,0,8,0,0,29992,35850
JP1_564952167,200,1,2,0,6,0,21,0,3,41663,45890
JP1_565840598,100,0,0,0,3,0,24,0,3,48606,54327
JP1_565840598,200,1,3,1,7,1,29,0,0,53343,62260
OC1_693565694,100,1,3,0,5,0,31,0,0,46950,50668
OC1_693565694,200,0,0,0,0,0,11,0,3,34428,38954
OC1_693031392,100,1,3,0,10,2,44,0,1,70109,78562
OC1_693031392,200,0,0,1,5,0,32,0,2,66352,74573
OC1_693026121,100,0,0,0,2,0,23,0,3,63661,74554
OC1_693026121,200,1,4,2,9,1,38,0,0,72846,86067
OC1_692926433,100,1,1,0,13,2,38,0,2,74783,84304
OC1_692926433,200,0,4,1,2,0,35,0,1,65685,80212
OC1_692635975,100,1,3,1,9,1,28,0,3,59040,72001
OC1_692635975,200,0,1,0,4,0,13,0,0,52741,59363
OC1_692629872,100,0,2,2,6,0,26,0,3,74438,98666
OC1_692629872,200,1,4,1,11,2,35,0,0,84442,101399
OC1_692509878,100,0,2,0,3,0,11,0,0,48487,55970
OC1_692509878,200,1,2,1,8,1,26,0,3,56892,71632
OC1_692442707,100,0,1,0,2,0,13,0,0,48975,55444
OC1_692442707,200,1,3,1,11,3,37,0,3,61151,71875
OC1_692434903,100,0,2,0,2,0,27,0,3,53727,59837
OC1_692434903,200,1,2,1,8,1,29,0,0,60395,69044
OC1_693400632,100,1,1,1,5,0,32,0,0,55265,65212
OC1_693400632,200,0,3,0,2,0,18,0,3,43801,52095
OC1_693393798,100,0,1,0,1,0,18,0,0,49496,56683
OC1_693393798,200,1,2,0,8,1,39,0,3,64807,75804
OC1_693249013,100,0,3,1,6,1,45,0,1,75522,89495
OC1_693249013,200,1,2,1,8,1,36,0,2,80885,91592
OC1_693245242,100,0,0,0,0,0,12,0,3,34119,40909
OC1_693245242,200,1,2,0,4,0,23,0,0,41361,45982
OC1_693244621,100,0,0,0,0,0,7,0,1,25243,31216
OC1_693244621,200,1,2,0,2,0,18,0,2,32482,35043
OC1_693058477,100,0,1,0,2,0,19,0,0,48233,59568
OC1_693058477,200,1,2,1,6,0,33,0,3,61618,71599
OC1_693055832,100,0,2,0,3,0,10,0,3,41723,51883
OC1_693055832,200,1,2,1,5,0,16,0,0,48924,60628
OC1_693229654,100,0,0,0,4,0,22,0,1,64425,73575
OC1_693229654,200,1,4,1,9,1,35,0,2,68470,85863
OC1_693222760,100,0,2,0,6,1,27,0,0,62442,72090
OC1_693222760,200,1,2,1,6,0,38,0,3,70327,82890
OC1_693217906,100,1,3,1,10,2,36,0,3,67724,76315
OC1_693217906,200,0,0,0,1,0,22,0,0,52349,63620
OC1_693087280,100,0,1,0,3,0,20,0,0,53939,62820
OC1_693087280,200,1,3,1,11,3,35,0,3,66103,75148
OC1_693083505,100,0,1,0,4,0,23,0,3,54887,65667
OC1_693083505,200,1,3,1,10,2,35,0,0,65160,77706
OC1_693079568,100,0,3,1,3,0,40,0,3,66180,77658
OC1_693079568,200,1,2,0,8,1,50,0,0,74007,81844
OC1_693072802,100,1,3,0,9,1,25,0,2,70594,88012
OC1_693072802,200,0,2,1,5,0,22,0,1,69851,86729
OC1_693070307,100,1,2,1,10,2,36,0,1,68917,87061
OC1_693070307,200,0,2,0,3,0,16,0,2,59797,72523
OC1_692980890,100,1,1,2,8,1,33,0,0,77752,94875
OC1_692980890,200,0,4,0,6,0,31,0,3,71755,79733
OC1_693442426,100,1,1,0,10,1,45,0,3,80757,88900
OC1_693442426,200,0,4,1,4,0,39,0,0,73436,83997
OC1_693439191,100,1,3,2,8,1,32,0,0,71236,85256
OC1_693439191,200,0,1,0,6,0,40,0,3,67504,77504
OC1_693436175,100,1,4,3,12,3,55,0,3,89068,113346
OC1_693436175,200,0,2,0,4,0,36,0,0,80738,100381
OC1_693432709,100,1,3,2,11,4,36,0,3,68450,79778
OC1_693432709,200,0,2,0,2,0,26,0,0,61522,74817
OC1_693429535,100,1,3,1,10,2,50,0,0,87663,108903
OC1_693429535,200,0,3,1,7,1,39,0,3,85226,102664
OC1_693430120,100,0,0,0,0,0,15,0,3,43131,50739
OC1_693430120,200,1,3,1,10,2,22,0,0,56108,68164
OC1_693551434,100,1,2,1,8,1,24,0,0,61623,70306
OC1_693551434,200,0,2,0,2,0,20,0,3,53214,64964
OC1_693546018,100,0,1,1,4,0,18,0,3,76630,94130
OC1_693546018,200,1,5,1,10,2,24,0,0,80087,98031
OC1_693153125,100,0,0,0,2,0,10,0,0,44371,54365
OC1_693153125,200,1,4,1,10,2,36,0,3,58969,71963
OC1_693081341,100,0,2,0,4,0,23,0,0,63498,73449
OC1_693081341,200,1,3,0,10,1,31,0,3,69487,81424
OC1_693077394,100,0,1,0,1,0,24,0,1,52384,60394
OC1_693077394,200,1,3,1,12,3,34,0,2,63371,73592
OC1_693059948,100,1,2,1,9,1,38,0,3,64610,71160
OC1_693059948,200,0,2,0,3,0,23,0,0,55249,62620
OC1_693054693,100,1,3,2,10,4,51,0,2,79539,89261
OC1_693054693,200,0,2,0,3,0,34,0,1,67209,80050
OC1_693489234,100,0,0,0,3,0,23,0,3,50805,57355
OC1_693489234,200,1,4,1,5,0,32,0,0,56674,66286
OC1_693560230,100,1,3,1,12,3,59,0,3,85830,100733
OC1_693560230,200,0,3,1,4,0,34,0,0,80750,101126
OC1_693546278,100,1,1,0,3,0,25,0,3,37590,40602
OC1_693546278,200,0,1,0,1,0,13,0,0,32493,35186
OC1_693542319,100,1,2,1,10,2,34,0,3,60559,72326
OC1_693542319,200,0,1,0,2,0,18,0,0,50402,56601
OC1_693519204,100,1,4,1,9,1,56,0,0,75380,88127
OC1_693519204,200,0,0,0,3,0,44,0,3,71912,77345
OC1_693486181,100,1,3,1,7,1,40,0,3,58059,70414
OC1_693486181,200,0,0,0,3,0,18,0,0,48823,57541
OC1_693573555,100,1,2,1,9,2,50,0,3,79889,95785
OC1_693573555,200,0,3,1,7,0,35,0,0,74984,86512
OC1_693571539,100,1,4,0,10,2,38,0,3,59902,63583
OC1_693571539,200,0,0,0,2,0,19,0,0,48098,53755
OC1_693531063,100,1,2,1,9,2,24,0,3,54467,61001
OC1_693531063,200,0,1,0,2,0,14,0,0,44461,52497
OC1_693345454,100,0,3,1,3,0,46,0,3,77783,91458
OC1_693345454,200,1,2,1,10,2,47,0,0,77432,95115
OC1_693445658,100,0,2,0,3,0,18,0,3,46867,52763
OC1_693445658,200,1,2,1,7,1,29,0,0,58296,69078
OC1_692987612,100,1,1,1,10,3,43,0,3,80867,92956
OC1_692987612,200,0,4,1,3,0,38,0,0,75357,95077
SG2_133618108,100,1,4,0,3,0,19,0,3,45996,56262
SG2_133618108,200,0,0,0,2,0,11,0,0,41957,50871
SG2_133605551,100,1,2,2,8,1,32,0,0,65449,78321
SG2_133605551,200,0,2,0,3,0,35,0,3,57910,65831
SG2_133593489,100,1,2,1,10,1,30,0,0,70049,84748
SG2_133593489,200,0,3,0,3,0,19,0,3,58380,71210
SG2_133566569,100,1,3,1,8,2,42,0,3,70687,78221
SG2_133566569,200,0,2,0,1,0,26,0,0,57814,66733
SG2_133535418,100,0,0,0,2,0,15,0,0,50782,62052
SG2_133535418,200,1,4,1,10,2,29,0,3,63402,72329
SG2_133520466,100,0,2,2,4,0,32,0,2,78439,96935
SG2_133520466,200,1,4,0,11,1,39,0,1,86697,103964
SG2_133512292,100,0,1,0,4,0,27,0,0,60846,71533
SG2_133512292,200,1,3,1,9,2,29,0,3,64657,78835
SG2_133383601,100,0,2,1,6,0,31,0,3,62256,72721
SG2_133383601,200,1,3,1,9,1,38,0,0,68799,80296
SG2_133369359,100,0,0,0,0,0,9,0,3,31195,37768
SG2_133369359,200,1,2,0,4,0,32,0,0,44851,48462
SG2_133356393,100,1,4,1,12,2,40,0,3,66917,79606
SG2_133356393,200,0,0,0,3,0,18,0,0,58877,69170
SG2_135448698,100,1,1,1,7,1,35,0,0,70203,79200
SG2_135448698,200,0,4,1,3,0,25,0,3,61905,72401
SG2_135444589,100,1,0,0,0,0,0,0,0,2536,62
SG2_135444589,200,0,0,0,0,0,0,0,0,2536,0
SG2_134933958,100,0,0,0,0,0,9,0,3,27173,30617
SG2_134933958,200,1,2,0,0,0,14,0,0,31943,36737
SG2_134904978,100,1,3,0,11,3,44,0,1,69628,73343
SG2_134904978,200,0,0,0,3,0,23,0,2,57870,64170
SG2_134892126,100,1,2,1,7,1,43,0,3,84603,103991
SG2_134892126,200,0,3,0,7,1,38,0,0,74646,85946
SG2_134824545,100,0,1,1,1,0,15,0,0,51185,60748
SG2_134824545,200,1,3,0,8,2,32,0,3,58982,63811
SG2_134810555,100,0,0,0,0,0,13,0,0,43627,54850
SG2_134810555,200,1,4,1,11,3,38,0,3,61275,72425
SG2_134803478,100,1,4,1,10,2,46,0,0,65079,77966
SG2_134803478,200,0,0,0,2,0,19,0,3,53403,61612
SG2_134796573,100,1,3,1,10,2,39,0,1,73460,82051
