match_id,participant_id,puuid,summoner_name,summoner_id,team_id,champion_id,champion_name,individual_position,rank_tier,rank_division,summoner1_id,summoner2_id,summoner1_name,summoner2_name,item0,item1,item2,item3,item4,item5,item6,win,kills,deaths,assists,gold_earned,champion_experience,total_damage_dealt_to_champions
OC1_692442707,8,gH9m4CpLSgUR-a6diD2iviHAoKFdSBlzaCf1AnypMZbnLEdG4DVkceY_y942CHnMlQSXk6d_DmgqZg,,OMQfPoQ2VxHdjQoG8EiX3aL6LJWWnKFG_goLvuLZIh04,200,711,Vex,MIDDLE,UNRANKED,,14,4,,,4645,4646,1082,3175,3089,0,3363,1,10,3,11,11594,14512,22027
OC1_692442707,9,Se7z3_pT87NzfQsi_LRQKyRaICkP2Umw_vqnh916-gQIYQQc0Oh0kmMJhmgvCY6qommez9IMgbmYyg,,h8Q2HKbqAGcVci4afOOg9BW6iCWGn_2DeedlzL9GxzU4,200,81,Ezreal,BOTTOM,UNRANKED,,1,4,,,3078,3042,3161,6694,1036,1036,3363,1,13,4,10,16141,13549,37360
OC1_692442707,10,s7-konMcOXIOwXwHcJVVyN47MIipjaTgTbO1rpDyZIYaFFfS8TRWDOuDlYnGdDr3C52I7iOjuJuHvw,,55xHziysc3ymqlQRUHVKG0Iw23dnJm04S35pg9a5KyIj,200,111,Nautilus,SUPPORT,UNRANKED,,4,7,,,3222,3047,3050,0,3109,3869,3364,1,3,4,22,8963,9416,9626
OC1_692434903,1,shPf4YXs8M-P83rCnRaMgQY1hE6Pl-OpLYeOz9GyTfGv4MiRIfeOva7CcEV7aoEiF3aZg2Kc5A4IQQ,,wpBxaCV6mcRpVlZFEJNVKnPVCW3mvWLgTTMnObVD9WtOHY0,100,79,Gragas,TOP,UNRANKED,,4,12,,,6655,3152,1052,3020,4645,1052,3340,0,8,4,6,11836,14485,29878
OC1_692434903,2,wb6BbSZX6zbbswyypcYLN58RVmD3RfGY9MP1QmjNE66a_D7olHjCjnv-Dt-QYU1Cti77T7IgjPt0dg,,IC8yK8VPns3d5sN_IgQWNfX4xSiJkgEeCj36lT-AdCGn56iggIvubjDHeQ,100,234,Viego,JUNGLE,UNRANKED,,11,4,,,6676,6672,6673,3111,1057,1033,3364,0,8,5,6,12386,13024,16429
OC1_692434903,3,O3pm0bgx6LdBuKy5OFS7z-6Ubcu5d5dxLL5B8MJiInPKP0kXbl6cIw53KuXMn0rJmmxcS41nGaH7pQ,,GjJs1ePBRjl8LmUUvF_OTynOP-kVGIBHB2AuodEsaG3Z_B6Cn22xel76PQ,100,127,Lissandra,MIDDLE,UNRANKED,,4,12,,,2503,3157,3108,1056,1082,3175,3364,0,4,6,7,9412,11687,22127
OC1_692434903,4,f67c3-1I8Ep_i0gchWkyXKLTgN-wNnUjJyLGZYcIKFXwJbmyzL9Km763V3WbjcDZhPsfdMuHTh3gIg,,brzjpt6Y5EkxYTaRehAsM36ajzC2KDJ53nW-Sn8ydcgt3w,100,222,Jinx,BOTTOM,UNRANKED,,4,21,,,1055,3032,3031,2523,1036,0,3363,0,5,9,8,12313,11212,20110
OC1_692434903,5,97qek9X542mQ0dCi8rYizYNJ8l_HEf1ePLQbgG07HiRNEAecjY6qb3MDuTs7hYIPacSlpuxjIAp1wg,,GsScDimW__AioSgfcR_jJcSCv2t30TZA1UGkITrRmWkA5U4,100,117,Lulu,SUPPORT,UNRANKED,,7,4,,,3870,3107,6617,3158,3067,1033,3364,0,1,5,18,7780,9429,9704
OC1_692434903,6,y5VpoAaSVbQaPjvgaYtwlPZnwweLxLlmGoEA0aT4aMiy_0O4fn7WddmKJpkUmTF9vRPC3AbhC1gXWw,,5aOgtxx9QTBUK5VUhyUGlcTMIJiyeJZ2lMABqTaveTNnBQ,200,122,Darius,TOP,UNRANKED,,6,4,,,6631,2021,1028,0,3111,1037,3340,1,2,6,3,8979,14586,8354
OC1_692434903,7,WM7xnqTdIbrGK5elEelaWtI7ay2zDTyHwu8Fu4G4rwyVWgPSJn23c9wG-tuqq8hywPNbd7xmFuJmWw,,jkfJb2iec6vrQ6AX4sJ2byMw4XWLVe4Z1fuUfyvO94MzpdpOA79GLQWQYg,200,102,Shyvana,JUNGLE,UNRANKED,,4,11,,,3181,3078,6610,3111,1036,0,3364,1,3,3,12,12454,14069,20604
OC1_692434903,8,3GJYHGLtFWXnE_uFlUiI7SVtHAae3GbwXJND8KvtPWuPVgrQMuZUZTAn6LgVBG-TR8lKpIGgz5t8fA,,wCJrhmJxMHWoY0Y4PTrdklH6gIMC0YXegjIJj5Edz6Vlg5lqAAEp9EX6GQ,200,38,Kassadin,MIDDLE,UNRANKED,,12,4,,,3173,6657,3157,1058,3040,1056,3340,1,11,3,4,14192,17268,21863
OC1_692434903,9,1Uppq-Xb6H7QZIDvNu1O36iuvURHAJVDcq1SCEaJc2lBVfTfe34zJoH8kA3DMDVFQd4ULpcTVIFfag,,RVkukXP6CpGHr_JB91eTXKgSybcu3rWwSEVnQ9gXLaYl,200,800,Mel,BOTTOM,UNRANKED,,3,4,,,2420,1058,4645,3089,2503,1052,3363,1,12,8,11,16419,13175,31119
OC1_692434903,10,Gib_YN98zik6B1rZqTeriLmduxaP6xFloZInfa1tku3O-Dv0jpgKg7dJbOqjd7nITrU7jI-zlPij2A,,sZsLzAp0b53i6J5GpLTgxW140GJ_ygsKl2TklGSalJXk,200,267,Nami,SUPPORT,UNRANKED,,4,7,,,4005,3158,3870,6616,1052,1082,3364,1,1,7,21,8351,9946,9603
OC1_693400632,1,g8UIzQlnqQAzi3M6SZJV8XKwG2pwD9xhw4jRyOSoi0gC1NAR__EL7Qi1P4PGDaL51rrU3rcf3tpjFg,,qtcxocB58IL9VaAHNOwfQyZJk7DcaR0oOefUZFuSQDTNLOUqHk5oPGGfIw,100,83,Yorick,TOP,UNRANKED,,4,12,,,3078,2031,1037,3047,1054,2021,3340,1,1,8,4,8441,13167,18704
OC1_693400632,2,DVgFjLqb1GG0aoBwcWDFp1dDO7-JwODTi1tOdN1V4YuHjMMTkiwAjBicY2PtseAa_aH6QJWTzmhoeQ,,zHdT6tY3nVS012DeBTHQyH1tUv4IKKeSYxEOjE2iOuvO,100,904,Zaahen,JUNGLE,UNRANKED,,4,11,,,0,6610,3078,3111,3156,0,3364,1,8,2,14,12685,15735,26330
OC1_693400632,3,8nYQGxQcEkiNzKcDMv6cKZKNcBOkiY7SGUx5N4tQQKNQv59F-m8tBAd_Zh85AdGjTDSo62rav69RFQ,,Y_OXP7JAI9iL8sNcEqV0CZiI-ao7_SKMRkYZRQotuk7wOw,100,84,Akali,MIDDLE,UNRANKED,,4,14,,,3146,3157,3041,3175,4645,1056,3364,1,18,0,6,14069,15854,39679
OC1_693400632,4,9l3L-jlpHPhGxlK4r-FlarnO_npFJHfuCpLbjDlUkGw6sSfg1ftQkvk0ok1TqC32swNJc50SGw5HBA,,73fe5NJf4PXL-Lomw-YcQZuLiSleBwarxROEwgCwatT33w,100,145,Kaisa,BOTTOM,UNRANKED,,4,21,,,1055,1052,2510,1026,6672,3124,3363,1,5,4,9,13120,11135,14892
OC1_693400632,5,zz9cbDcZolFQuyBUa7ddhtetlwHCANqMGeG9UIKeTkJ7PGtqdwQuEu4y1CUtINHi32nZ1b8jWn0w9g,,FzZAxSvtK0kK4XmzBKmEMl5uekii4gEwuAlc-ISIv0MJmkKTzvBWN8lrsQ,100,12,Alistar,SUPPORT,UNRANKED,,4,14,,,3869,3050,3111,3076,1031,1028,3364,1,0,4,19,6950,9321,5900
OC1_693400632,6,RHxlmdZTAmpdQXFlyr8_6t9Oxe2Q0FpaKbaSQvx3gKxvsAtMezCW2HOPSAfS3DpWl6Vk4Sax0PpF8w,,1Vg8s5pB4nrRqe-fgEP9K9EW1NuQyqwrcYqOeBmPQs3v7oqDPhQvUz2MTw,200,875,Sett,TOP,UNRANKED,,14,4,,,3047,6631,2501,1028,0,1055,3340,0,7,5,2,9495,13372,28763
OC1_693400632,7,Ef-iXEt-vi9PFKtmF_bQutq4p_Jguv3GNctef2nmb4PzXTIW9fyD7RSS8_JAiEYuBsz2tf3crbSFzw,,X58OrViB9KJipaUOG3G5V4cO_ftASPT46gymMwWzliO5,200,64,LeeSin,JUNGLE,UNRANKED,,11,4,,,2055,2422,3161,1029,6610,1029,3340,0,2,7,4,7961,9785,12841
OC1_693400632,8,xhnZ6Ghiiz2hHoqft28aP9alnP-gw33163i8jvY6TKhtjzeIWZ3-arM_u4xw-wlHGipB3zvvdTXX4A,,feoF5b8TTO6bkl6KKla3yF4GpfouJaRNM4Dim2svUUbm,200,55,Katarina,MIDDLE,UNRANKED,,4,14,,,1082,2031,3146,3175,4645,0,3364,0,3,8,3,7882,10486,21293
OC1_693400632,9,bFjgtRrpiVOwiHaoF62rA1659gL_JhKnz_oKK_n9sPaLUh9KMKRkC8KqlBF1aZCUV9o-b7_uf-ee2Q,,otnSZEqRdlpKlHYTOFS9ch16VfLDGxVGuFZKY-ZD2NgFBWwpheO6IyaiIA,200,45,Veigar,BOTTOM,UNRANKED,,4,12,,,6657,3040,3089,1052,1052,1056,3340,0,5,6,4,11878,11144,14852
OC1_693400632,10,Yl_1xn022hK025vvpb120wjxQNsEqYGjIrRlCdo1cB65QWy2xuNVkeHzPb0qONj3F9hKX4HhMDUBVg,,g3kMuCnZpx2KBjEKpXBJdXV5HKWDki_ktK0Z-2y62uY_HQ,200,235,Senna,SUPPORT,UNRANKED,,4,7,,,3877,3071,3086,1001,3144,0,3364,0,1,6,6,6585,7308,11458
OC1_693393798,1,Hj0xkA8fOn46pPqHEpaWuLhG1HniJQr_f8_gUDv_7ghVZselwUKMYHjIQ-iBc0-gwXq55gxXFdooUg,,hEYzMVUTYVjqINDtZcCdGRNQTfmXivXNxoh99PiGTrN91Q,100,897,KSante,TOP,UNRANKED,,12,4,,,1057,3076,3143,3047,6662,1011,3340,0,3,5,1,9913,14419,26125
OC1_693393798,2,tVffeb1gGJdi1hjdYGwFtHXr-imclX4DeQhA7GK1X7oY31pnUm2N4I3mOahJVd2IqYf9BDIVCa5OOw,,pgrL7YFxHhR2hkah_P2DRSTuL5jbEt5GFckrPoVVq5OYiMIR3IxBiNvvCw,100,76,Nidalee,JUNGLE,UNRANKED,,11,4,,,4645,3100,2420,3020,0,0,3364,0,4,7,6,9587,11499,17270
OC1_693393798,3,tnisqm19uEtbdMlGmvsp4D8RzLo7Oi35QeV2OnABhmd2MzpBceTIxdwJgI3xcb8Fj9SyeBMIR2kUAw,,d4wpiS-vYAIMwzvDjFmg8YOzlsLO6X3P7vAtg-We4lFD,100,157,Yasuo,MIDDLE,UNRANKED,,4,3,,,1055,3172,3153,3051,6670,3035,3340,0,1,5,3,9127,12917,26523
OC1_693393798,4,W1PCz_-Q_VjTLNlu345QUZsNqBjjXcUZxjcnz3GFIZ3lS2WK3IPoE6oChvccYEjeCFtkP7lyTXH5Ig,,64PjnxklRt9KPureH85DYjCJLD-5pqdgmUpQZcrovtPDIA,100,15,Sivir,BOTTOM,UNRANKED,,21,4,,,1055,3031,3508,6675,6670,0,3363,0,7,10,3,12816,10745,24423
OC1_693393798,5,ma6VXwPKndtCVpUcsxP1y8j6QFUD2IhwnltiiztrIyEkifyF4JXK6cutB_FAMlmAw0YrOg5JWF8Dog,,HViRqjZDjO-kYyhGWKJ0fCGynjbWX237bkNk4BsqT_gxgw,100,555,Pyke,SUPPORT,UNRANKED,,4,14,,,3142,2031,3009,2520,3869,0,3364,0,3,12,6,8053,7103,10861
OC1_693393798,6,R6sw4laeuZaShRyylpazOhpHKDULXZ7_cS-WAWYfcH79wDlBKbQzH_qiDXLMFDtHojKG6qAGiwVEpg,,V8CUIOMjUTsBVx2PYkoC2t_lYVAiBVsO9TCfApL2tcs-,200,23,Tryndamere,TOP,UNRANKED,,4,6,,,1055,3074,3153,3009,3033,1036,3340,1,6,3,5,12888,18038,25506
OC1_693393798,7,X_gM_XS5JPnmf8q8lgTYS2GoxXo3izPhFrtnY8fxuF2K2fEtdoPIOIj3qXbezF15TPisCn1QgZ3Iig,,UuAb_QeoFsYsQt13vFrO6XX3QsjdOFMP4FRPP0wkIpKH,200,163,Taliyah,JUNGLE,UNRANKED,,11,4,,,4645,3157,1082,3020,3135,2503,3364,1,17,7,3,15177,15769,29732
OC1_693393798,8,Ef-iXEt-vi9PFKtmF_bQutq4p_Jguv3GNctef2nmb4PzXTIW9fyD7RSS8_JAiEYuBsz2tf3crbSFzw,,X58OrViB9KJipaUOG3G5V4cO_ftASPT46gymMwWzliO5,200,64,LeeSin,MIDDLE,UNRANKED,,12,4,,,2055,3074,3143,3174,1054,3133,3340,1,2,1,12,10079,15157,13371
OC1_693393798,9,DVgFjLqb1GG0aoBwcWDFp1dDO7-JwODTi1tOdN1V4YuHjMMTkiwAjBicY2PtseAa_aH6QJWTzmhoeQ,,zHdT6tY3nVS012DeBTHQyH1tUv4IKKeSYxEOjE2iOuvO,200,804,Yunara,BOTTOM,UNRANKED,,4,21,,,0,3031,1055,6672,2512,6673,3363,1,10,3,16,17192,14783,40872
OC1_693393798,10,Nw4Wwx_DnA8Xxup0CJPRJ741EuZa_20n9TfEJIKC8jneSCoQbczkqDQUbDXMnTbm3HUGJMzxDbukpg,,iuahfKVebyfWPqM6nPg50m6XDTGNix59E57_A4cgVfkA,200,117,Lulu,SUPPORT,UNRANKED,,7,4,,,3158,6617,3222,3870,3504,0,3364,1,4,4,23,9471,12057,11142
OC1_693249013,1,dwnHpvlUdqR1FVuYH63TjWinB0kHpdbDw6ddrInmF2LtCyoNqxWf55Vq7EL-ej_bxs-ey-_IPMWgvQ,,kDuZq-ZQfu7q12t0Kx6U4t0ifeXtzNwxafOONWV7ulc0fw,100,240,Kled,TOP,UNRANKED,,14,4,,,2501,3748,3053,3111,3044,3181,3363,0,13,8,16,17446,21345,56898
OC1_693249013,2,p0bw-5_qXQN6mQ0iWaxXHBJH6Pa0T6Au86TNVGhVqnD0omf4DAYkBh-HpGyYkwq-VtU0ax89_0n-4w,,XdyQ_w21zqTuZtqyjDHXlZDQRii70TvtzTJWixD8Pzu59J7v0XIvRDl-9g,100,107,Rengar,JUNGLE,UNRANKED,,11,4,,,3179,6698,3036,6701,1001,3031,3364,0,10,8,12,16402,19885,45225
OC1_693249013,3,3evZGIfvFloMmvk4njeRJpVT3ifBCdmhVy60nrbkIJt1TEsbwhIgb4FcHzU7RT5lFfdu6JqEJ4hBEw,,TnjlzqtYbb_iSRBbTrwaW3B651iVRhCHHlqg02TUs6VGl3wkK9ipNw0XHg,100,901,Smolder,MIDDLE,UNRANKED,,12,4,,,3161,3508,3170,3033,3094,1018,3363,0,12,7,12,15500,18240,60858
OC1_693249013,4,2fIIZeFVFE7ssdLj0cPSu6S_A96OwOY5lTxMmJUxGOU7zCNFPRPaoDFuFgJsHjEiXzJt2geobwhIaQ,,TGXBw3Wq08LOuRZY996xw4VPoOg17xJcbA_wl_mC1eFfKdWpRJ60r5Th5g,100,50,Swain,BOTTOM,UNRANKED,,4,3,,,1056,4633,3916,6653,2503,8010,3364,0,7,8,14,15395,16082,54434
OC1_693249013,5,GKN4QhE02jdpdRN5ZBEU79LzKukH2Xj-Gkg6cuo0iUAXPA0ISzLJ0T0YiTqQSrsiU4zMWzk2az74cQ,,ueBlLOe_GPRwK3-lVBOdZSBi_cDORulhHHuXnYZJty3vCAf276V45EuBCg,100,267,Nami,SUPPORT,UNRANKED,,7,4,,,3870,3009,3070,4005,6617,6621,3364,0,3,5,26,10779,13943,15115
OC1_693249013,6,wdWMAC1UC5qLe7G0V9odDi0s3FbBDV7no8CPgWkz9GbFsVPLK-oAxs43sv2f46rFbeuUhJZDZNSH_Q,,KoLJM9GMhBepXYnX1ZFfv__n9AgvykBfsYxk275nAc_pl-Vzm6iidsLpKQ,200,106,Volibear,TOP,UNRANKED,,4,14,,,3742,6665,2510,3047,4633,3065,3340,1,11,11,2,18128,20083,47479
OC1_693249013,7,v5sxZzzNyOeVkH_xBIcTDJBRRrVDidFuqPMrEsflGTjZiAlfyPUddwPeT1KU6qe1edGaIox8FKt6vg,,u4cmp2m8uXsUGDh02DfKRdadHqw84L6IW5h5AEzZ4axPXfnQyKuSLEVhww,200,36,DrMundo,JUNGLE,UNRANKED,,4,11,,,2525,3065,3075,6665,3047,3084,3364,1,11,9,15,18525,19053,52696
OC1_693249013,8,V2kca9709XQ9wErY_A8w9HBCSoFqFmkFbwjWadep-6Gp1ieAO1qffMDiAVr5SfVXOZ04EQYB_YdmAw,,o_wV3TTGDM0Oiw5imv5iKiTy3_6PaHSf5yOGSsowiE1cqfY,200,13,Ryze,MIDDLE,UNRANKED,,12,4,,,3174,3040,2522,6657,1029,1056,3363,1,4,7,13,12803,19373,27553
OC1_693249013,9,DVgFjLqb1GG0aoBwcWDFp1dDO7-JwODTi1tOdN1V4YuHjMMTkiwAjBicY2PtseAa_aH6QJWTzmhoeQ,,zHdT6tY3nVS012DeBTHQyH1tUv4IKKeSYxEOjE2iOuvO,200,804,Yunara,BOTTOM,UNRANKED,,4,1,,,6672,3031,2512,3026,6673,3123,3363,1,10,8,12,21542,18049,49439
OC1_693249013,10,y_FvmDIqrvMoVYhgw1QIoO7J2BdopYglT0aAOryAqr9loMgoxCAeaEumlhkLLudZqEFNL16Lqxxzlg,,Aj9Z9p0_AMFazrOM7kHeZ0JTw0X1ZGH8V-mH0sz7-xzF,200,16,Soraka,SUPPORT,UNRANKED,,7,4,,,3050,3869,2530,3067,3009,6617,3364,1,0,10,22,9887,15034,5274
OC1_693245242,1,JXUdAT7iqP-ougLGvbDHdPCHBOhKowrrpAG82PEZ-MfP4K_nMWjybzX59Ip6cU1mjDOAkc5oOhopgw,,FYc1I4CLFEqyBYYzMl_EZMRRdiAZpXEA2NBB6lL9voi_JQ,100,34,Anivia,TOP,UNRANKED,,6,4,,,1056,6657,3020,3802,1026,0,3340,0,3,3,0,6726,10699,11304
OC1_693245242,2,lFVqF5MU3_ISlbpDotqLfxaJTVUlBDrUSaBqu9ExSmhC3lsIOjS4yNr1h6_KF51gHlcD6Ix8fOeRhg,,pFhv1ry-i3esthiWlsmPzFUyUd5ZwRKQx-HNe7PiQUd3,100,517,Sylas,JUNGLE,UNRANKED,,11,4,,,3147,3108,3152,3020,0,0,3364,0,4,4,1,7760,9379,7508
OC1_693245242,3,d8H8baogd_ETDDj8j2t3mwAtKOHDr3ByIAgYm-uiVZJRBRD4eC7dDRaNT6B5Fv15wOTgHV81ofU5Fw,,0XNsq6B3aNf5GG0aENMD2ybD88CZQ4WB4kpzbK9Vrq2YHijgc05G0fl_Kg,100,901,Smolder,MIDDLE,UNRANKED,,12,4,,,3170,1055,3508,2021,0,0,3363,0,0,6,3,6103,8161,7286
OC1_693245242,4,IoU1cnmp5rjuMVbdxATNnTd07W8mlPogF7otuyhBL_d1EjrrvSHo8Tn6G8-8Dk_nR4dwUkgYTKoP6w,,WarxMFLE10Uk2EyM9TFodWmM6_sLK41OHQrmpthoN61Ziu8,100,18,Tristana,BOTTOM,UNRANKED,,21,4,,,1055,3031,1042,1042,0,6676,3363,0,5,6,0,8911,6924,8758
OC1_693245242,5,jX07zhHtwl6w2DegrhWiPxR0zjQ-abgGAkvJHRsxvyCeLRgRxjYUIutBm62Yrg4ZEoKD48590wS_jA,,r_UTn3oFIg4MNjrhPJZZe5Q0o8F1UM8MDuaAUE2m_Mg46g,100,201,Braum,SUPPORT,UNRANKED,,7,4,,,3876,2524,3047,0,0,0,3364,0,0,4,4,4619,5746,4758
OC1_693245242,6,Z3mZq8GNz-1Q61s2YR_TpXcZ445e-yFjTpb8GfvYcPUgLEIuQY-Xg0VqhtLuHSTtQniOnNOoSZc9rA,,YIwvNfIWvDM75p_UU-43JL5SojjShCgnLBIXhC5NOdqI8W3V9GyZhwlAYg,200,98,Shen,TOP,UNRANKED,,4,14,,,1054,3111,6664,3076,1036,0,3340,1,2,2,3,6453,10615,10974
OC1_693245242,7,pcZ3CMslVacohcjCBs748HR-IHJtBgPD10n41inXd8wkSDdRxI7QGrc0p_UWucIQhzwL839SBSvo9g,,nScc_S2Va9MSwmCkyOMwIzb8xussOEwiQrnIBDVUas1v5hA,200,234,Viego,JUNGLE,UNRANKED,,4,11,,,1036,6672,3111,6676,0,0,3364,1,8,2,2,8779,7935,10599
OC1_693245242,8,7vVFaNYIQI28jc2eolF17-OVGwMl01-hCW-LRMJGZ1J5_xolCZYGmvQWxI-037US9rnjiEy1VyQ3aw,,SxXFh2ZPnBm-vl8GTCf8DzzIBaY4zR_9sPftr313jD6owg,200,90,Malzahar,MIDDLE,UNRANKED,,4,6,,,1056,6653,2503,3175,1026,1052,3340,1,8,2,4,9650,12713,19363
OC1_693245242,9,DVgFjLqb1GG0aoBwcWDFp1dDO7-JwODTi1tOdN1V4YuHjMMTkiwAjBicY2PtseAa_aH6QJWTzmhoeQ,,zHdT6tY3nVS012DeBTHQyH1tUv4IKKeSYxEOjE2iOuvO,200,804,Yunara,BOTTOM,UNRANKED,,4,21,,,0,6672,1055,2512,1037,0,3363,1,3,2,9,10185,8356,14688
OC1_693245242,10,2fIIZeFVFE7ssdLj0cPSu6S_A96OwOY5lTxMmJUxGOU7zCNFPRPaoDFuFgJsHjEiXzJt2geobwhIaQ,,TGXBw3Wq08LOuRZY996xw4VPoOg17xJcbA_wl_mC1eFfKdWpRJ60r5Th5g,200,50,Swain,SUPPORT,UNRANKED,,4,3,,,3869,3110,1052,1026,1082,3158,3364,1,2,4,6,6294,6363,8515
OC1_693244621,1,lFVqF5MU3_ISlbpDotqLfxaJTVUlBDrUSaBqu9ExSmhC3lsIOjS4yNr1h6_KF51gHlcD6Ix8fOeRhg,,pFhv1ry-i3esthiWlsmPzFUyUd5ZwRKQx-HNe7PiQUd3,100,887,Gwen,TOP,UNRANKED,,12,6,,,1056,4633,3047,1042,1028,2022,3340,0,2,3,0,6375,9394,9863
OC1_693244621,2,p0bw-5_qXQN6mQ0iWaxXHBJH6Pa0T6Au86TNVGhVqnD0omf4DAYkBh-HpGyYkwq-VtU0ax89_0n-4w,,XdyQ_w21zqTuZtqyjDHXlZDQRii70TvtzTJWixD8Pzu59J7v0XIvRDl-9g,100,107,Rengar,JUNGLE,UNRANKED,,11,4,,,0,3077,1001,3179,0,0,3364,0,2,3,0,5445,5961,4222
OC1_693244621,3,Dw2WwoMq13BiRmtdACHHpDwoAA18cOd-zkaR-OyrGpNc-e2OLWmT0NqkcMmAQeVNBL8ilw4TDFv4iA,,L420g52qq3BDLSjj7uggPHWHvHyW8sr5KzGS7HC9XEC9KA,100,517,Sylas,MIDDLE,UNRANKED,,4,12,,,1056,2031,1082,3152,1001,1052,3340,0,1,4,2,4874,6430,6895
OC1_693244621,4,pcZ3CMslVacohcjCBs748HR-IHJtBgPD10n41inXd8wkSDdRxI7QGrc0p_UWucIQhzwL839SBSvo9g,,nScc_S2Va9MSwmCkyOMwIzb8xussOEwiQrnIBDVUas1v5hA,100,81,Ezreal,BOTTOM,UNRANKED,,4,21,,,1055,3057,3070,3051,3044,2422,3340,0,1,5,0,4399,4982,7547
OC1_693244621,5,vEbfw-TB6eFYgsic1EIbyGK75aFA1rF62tMU0kdyIVL9im_gIwP7vrckchRLnuNKB4uTSZ-pejZL1A,,eZDMhzrHWUMY6AMpga9t0YYT1LmclyPbEuKd23KuUrNl-A,100,432,Bard,SUPPORT,UNRANKED,,4,14,,,3877,2524,3009,1028,0,0,3364,0,1,3,0,4150,4449,4911
OC1_693244621,6,ZPNhx6gOdz1tyy8L2H-V7MuV5nE8WJZzwvUwry0-E_ip2QafOK0wgIj5zAebYgpM0Qlu48sxTkoueg,,Qy0GsDnznflTxISXAcm0LEbsTkKb8g3jGSyU0miaiSN9BXbyHMd9qaHeFg,200,14,Sion,TOP,UNRANKED,,4,12,,,1054,6664,3076,1001,0,0,3363,1,3,1,0,5933,9293,5879
OC1_693244621,7,F38S13WJ2DiZ73oyt7uLCmCE7I0m63FffcvFuN_hPSW45nRwG-6ewJPlkFRHG1D7VzdEDyc0oSKb0g,,P5A8U7rhHzYSic4stSCNPglc6zV3JsrysAZ8F7ub9TxuMAA,200,64,LeeSin,JUNGLE,UNRANKED,,11,4,,,1103,3044,2022,6610,0,3047,3340,1,4,1,2,6032,5784,8374
OC1_693244621,8,7vVFaNYIQI28jc2eolF17-OVGwMl01-hCW-LRMJGZ1J5_xolCZYGmvQWxI-037US9rnjiEy1VyQ3aw,,SxXFh2ZPnBm-vl8GTCf8DzzIBaY4zR_9sPftr313jD6owg,200,90,Malzahar,MIDDLE,UNRANKED,,4,6,,,1056,2503,6653,1052,0,2422,3340,1,6,3,2,6948,7848,14365
OC1_693244621,9,DVgFjLqb1GG0aoBwcWDFp1dDO7-JwODTi1tOdN1V4YuHjMMTkiwAjBicY2PtseAa_aH6QJWTzmhoeQ,,zHdT6tY3nVS012DeBTHQyH1tUv4IKKeSYxEOjE2iOuvO,200,804,Yunara,BOTTOM,UNRANKED,,4,21,,,0,2031,6672,1055,2512,1083,3363,1,5,1,2,9359,6677,15214
OC1_693244621,10,7iebleGYg5oB6WT7vb-9MT_SHV7MUIU9Xn7bTuIG57DRfzFnWuSsryXCU2HArHJ3Byt4d-43StBeIg,,ccGR3R5hbJCtF01sR71brjftFyeHjj8YroY0DEixLFhBMw,200,902,Milio,SUPPORT,UNRANKED,,3,4,,,3870,3158,6617,1004,0,0,3340,1,0,1,5,4210,5441,2062
OC1_693058477,1,keYfK8tblGbfl7w-EHShH8E3aJDwndJ4WgOoDvmv7ziYmE4FcTezyZJlBnM-0E4GiYiBNC7HvjeZmw,,N3B8nIH-6Z2DA4Cx8oTWvUBdV0-nibJM0q_pFN9D3jTjc9xmlJQ8_k0_gQ,100,516,Ornn,TOP,UNRANKED,,12,4,,,1057,6660,2525,3076,3047,1031,3340,0,0,3,5,7780,13881,11349
OC1_693058477,2,zCcjrjIv12yBl9MY_gAnyJbbxBoXpTKDUmGHDa840svRNbW-GZmyKvL0miGSHTS56GPOBQNrDLkKiA,,RkDo-n7yFgtJO_SbbENU-SvCn2g8iP16iqieeF6JNRPUaa6STIVVB712Sg,100,30,Karthus,JUNGLE,UNRANKED,,11,3,,,3157,3020,3145,1058,0,2503,3364,0,5,6,4,10583,13463,22531
OC1_693058477,3,aY_wDohM1TkUN1vxNfad1x5lhe73fnAcplSBpkF5pqGaKax3JHQMr8V7hZcwMOBSAmSTWFVswQRiqg,,uDy5wW8CRLaiL8I4y7zklEl3pWcv4io43RANgiFra6iM,100,950,Naafiri,MIDDLE,UNRANKED,,12,4,,,6699,2031,2520,3174,3155,3035,3363,0,5,5,4,10475,13606,16543
OC1_693058477,4,dgfyPAZKRsAdQ7xGkxvTb41mW3mX5mJHW0WBbibCPu2kZWAtE2KrdPSYJbAJARvy4H934ALqe_kfqA,,uSTljphBMxenJp9GWwIxEgHhLpFIlTRtMjmyhB3VqWMDTCsQil5OgYmxeQ,100,360,Samira,BOTTOM,UNRANKED,,21,4,,,3031,3072,6676,1055,3123,1036,3363,0,8,9,0,12116,10138,21747
OC1_693058477,5,2_IwvGKMRcRsH840fkrxmuNNoPK05f4g-WQAoLB2NPiKf91QogOzWjDtQ0l9SxUyIFWuL41yCghJQQ,,Ya1GkDs5E-CWwb0zC85UK6mgfF7xmTjXEB32A7HxhXtLwEs,100,44,Taric,SUPPORT,UNRANKED,,4,3,,,3877,3190,3143,3070,3047,0,3364,0,1,10,7,7279,8480,5153
