match_id,participant_id,slot,item_id
KR_8080334595,3,5,1082
KR_8080334595,4,0,6672
KR_8080334595,4,1,2512
KR_8080334595,4,3,3072
KR_8080334595,4,4,3033
KR_8080334595,4,5,3031
KR_8080334595,5,0,3190
KR_8080334595,5,1,3222
KR_8080334595,5,2,3877
KR_8080334595,5,3,3009
KR_8080334595,5,4,2524
KR_8080334595,5,5,3916
KR_8080334595,6,0,3074
KR_8080334595,6,1,3078
KR_8080334595,6,2,6333
KR_8080334595,6,3,3181
KR_8080334595,6,4,3047
KR_8080334595,7,0,6701
KR_8080334595,7,1,2520
KR_8080334595,7,2,3142
KR_8080334595,7,3,3158
KR_8080334595,7,4,3161
KR_8080334595,7,5,6694
KR_8080334595,8,0,2522
KR_8080334595,8,1,3157
KR_8080334595,8,2,2055
KR_8080334595,8,3,6655
KR_8080334595,8,4,4645
KR_8080334595,8,5,3171
KR_8080334595,9,0,3142
KR_8080334595,9,1,3814
KR_8080334595,9,2,3133
KR_8080334595,9,3,3042
KR_8080334595,9,4,1055
KR_8080334595,9,5,3035
KR_8080334595,10,0,3869
KR_8080334595,10,1,3190
KR_8080334595,10,2,2524
KR_8080334595,10,3,3050
KR_8080334595,10,4,3047
KR_8080334595,10,5,1028
KR_8074728087,1,0,2504
KR_8074728087,1,1,6665
KR_8074728087,1,2,3111
KR_8074728087,1,3,3143
KR_8074728087,2,0,1038
KR_8074728087,2,1,3142
KR_8074728087,2,2,6701
KR_8074728087,2,3,2520
KR_8074728087,2,4,3158
KR_8074728087,2,5,6694
KR_8074728087,3,0,2522
KR_8074728087,3,1,3040
KR_8074728087,3,2,6657
KR_8074728087,3,3,1058
KR_8074728087,3,4,1052
KR_8074728087,3,5,3173
KR_8074728087,4,0,2021
KR_8074728087,4,1,3078
KR_8074728087,4,2,3156
KR_8074728087,4,3,3042
KR_8074728087,4,4,2517
KR_8074728087,4,5,1037
KR_8074728087,5,0,3152
KR_8074728087,5,1,3869
KR_8074728087,5,2,1052
KR_8074728087,5,3,3110
KR_8074728087,5,4,3158
KR_8074728087,6,0,3146
KR_8074728087,6,1,3157
KR_8074728087,6,2,1058
KR_8074728087,6,3,1056
KR_8074728087,6,4,4633
KR_8074728087,6,5,3020
KR_8074728087,7,0,6698
KR_8074728087,7,1,6610
KR_8074728087,7,2,2055
KR_8074728087,7,3,6333
KR_8074728087,7,4,1033
KR_8074728087,7,5,3111
KR_8074728087,8,0,6657
KR_8074728087,8,1,3157
KR_8074728087,8,2,3113
KR_8074728087,8,3,3175
KR_8074728087,8,5,6653
KR_8074728087,9,0,3035
KR_8074728087,9,1,6672
KR_8074728087,9,2,3124
KR_8074728087,9,3,3046
KR_8074728087,9,4,3031
KR_8074728087,9,5,1018
KR_8074728087,10,0,3869
KR_8074728087,10,1,3222
KR_8074728087,10,2,3158
KR_8074728087,10,3,3050
KR_8074728087,10,4,3067
JP1_565824807,1,0,3146
JP1_565824807,1,1,3089
JP1_565824807,1,2,3157
JP1_565824807,1,3,4645
JP1_565824807,1,5,3020
JP1_565824807,2,0,1029
JP1_565824807,2,1,6610
JP1_565824807,2,2,3050
JP1_565824807,2,3,3111
JP1_565824807,2,4,3078
JP1_565824807,2,5,1057
JP1_565824807,3,0,1082
JP1_565824807,3,1,3152
JP1_565824807,3,2,2420
JP1_565824807,3,3,1058
JP1_565824807,3,4,1058
JP1_565824807,3,5,3175
JP1_565824807,4,0,3097
JP1_565824807,4,1,3033
JP1_565824807,4,2,2055
JP1_565824807,4,3,3031
JP1_565824807,4,4,1055
JP1_565824807,4,5,1037
JP1_565824807,5,0,3869
JP1_565824807,5,1,3222
JP1_565824807,5,2,2524
JP1_565824807,5,3,3158
JP1_565824807,5,4,3067
JP1_565824807,5,5,1029
JP1_565824807,6,0,1055
JP1_565824807,6,1,6673
JP1_565824807,6,2,3006
JP1_565824807,6,3,3153
JP1_565824807,6,4,1018
JP1_565824807,6,5,1028
JP1_565824807,7,0,3047
JP1_565824807,7,1,3084
JP1_565824807,7,2,2021
JP1_565824807,7,3,3742
JP1_565824807,7,4,3065
JP1_565824807,7,5,1011
JP1_565824807,8,0,6697
JP1_565824807,8,1,3134
JP1_565824807,8,2,2021
JP1_565824807,8,3,6699
JP1_565824807,8,4,3171
JP1_565824807,8,5,6694
JP1_565824807,9,0,3089
JP1_565824807,9,1,3041
JP1_565824807,9,2,6655
JP1_565824807,9,3,4645
JP1_565824807,9,4,4628
JP1_565824807,9,5,4630
JP1_565824807,10,0,3158
JP1_565824807,10,1,3876
JP1_565824807,10,2,2065
JP1_565824807,10,3,1082
JP1_565824807,10,4,2524
JP1_565824807,10,5,4642
JP1_565770051,1,0,3814
JP1_565770051,1,1,2020
JP1_565770051,1,2,6698
JP1_565770051,1,3,3047
JP1_565770051,1,4,1036
JP1_565770051,1,5,1036
JP1_565770051,2,0,3161
JP1_565770051,2,1,6631
JP1_565770051,2,2,3111
JP1_565770051,2,3,1036
JP1_565770051,2,4,1033
JP1_565770051,3,0,3146
JP1_565770051,3,1,2420
JP1_565770051,3,2,4645
JP1_565770051,3,3,1058
JP1_565770051,3,4,1082
JP1_565770051,3,5,3175
JP1_565770051,4,0,1055
JP1_565770051,4,1,1018
JP1_565770051,4,2,3097
JP1_565770051,4,3,3031
JP1_565770051,4,4,2523
JP1_565770051,4,5,3035
JP1_565770051,5,0,3877
JP1_565770051,5,1,3179
JP1_565770051,5,2,3158
JP1_565770051,5,3,6699
JP1_565770051,5,4,1036
JP1_565770051,6,0,2031
JP1_565770051,6,1,3078
JP1_565770051,6,2,1055
JP1_565770051,6,3,3047
JP1_565770051,6,4,2021
JP1_565770051,6,5,3133
JP1_565770051,7,0,2503
JP1_565770051,7,1,3157
JP1_565770051,7,2,2055
JP1_565770051,7,4,3145
JP1_565770051,7,5,3020
JP1_565770051,8,0,3152
JP1_565770051,8,1,2420
JP1_565770051,8,2,4645
JP1_565770051,8,4,1082
JP1_565770051,8,5,3175
JP1_565770051,9,0,1055
JP1_565770051,9,1,6676
JP1_565770051,9,2,3086
JP1_565770051,9,3,6672
JP1_565770051,9,4,3144
JP1_565770051,10,0,3877
JP1_565770051,10,1,3157
JP1_565770051,10,2,3152
JP1_565770051,10,3,3020
JP1_565770051,10,4,1052
JP1_565762784,1,0,1055
JP1_565762784,1,1,3181
JP1_565762784,1,2,3111
JP1_565762784,1,3,3053
JP1_565762784,1,4,3071
JP1_565762784,1,5,3065
JP1_565762784,2,0,6655
JP1_565762784,2,1,4645
JP1_565762784,2,2,1058
JP1_565762784,2,3,1058
JP1_565762784,2,4,4628
JP1_565762784,2,5,3020
JP1_565762784,3,0,6694
JP1_565762784,3,1,6699
JP1_565762784,3,3,6692
JP1_565762784,3,4,3173
JP1_565762784,4,0,3102
JP1_565762784,4,1,1056
JP1_565762784,4,3,4628
JP1_565762784,4,4,6653
JP1_565762784,4,5,2503
JP1_565762784,5,0,3158
JP1_565762784,5,1,3877
JP1_565762784,5,2,3179
JP1_565762784,5,3,3814
JP1_565762784,5,4,3142
JP1_565762784,5,5,1036
JP1_565762784,6,0,3084
JP1_565762784,6,1,3068
JP1_565762784,6,2,3801
JP1_565762784,6,3,2055
JP1_565762784,6,4,1054
JP1_565762784,6,5,3047
JP1_565762784,7,0,3135
JP1_565762784,7,1,3152
JP1_565762784,7,2,6653
JP1_565762784,7,3,3020
JP1_565762784,7,4,3916
JP1_565762784,7,5,1058
JP1_565762784,8,0,3157
JP1_565762784,8,1,6655
JP1_565762784,8,2,3175
JP1_565762784,8,3,4628
JP1_565762784,8,4,1082
JP1_565762784,8,5,4630
JP1_565762784,9,0,6670
JP1_565762784,9,1,3508
JP1_565762784,9,2,6675
JP1_565762784,9,3,3031
JP1_565762784,9,4,3072
JP1_565762784,10,0,3876
JP1_565762784,10,1,3111
JP1_565762784,10,2,3190
JP1_565762784,10,3,3076
JP1_565762784,10,4,1057
JP1_565762784,10,5,3211
JP1_565755795,1,0,2055
JP1_565755795,1,1,6610
JP1_565755795,1,2,3071
JP1_565755795,1,3,3047
JP1_565755795,1,4,6695
JP1_565755795,2,0,2510
JP1_565755795,2,1,4633
JP1_565755795,2,2,3041
JP1_565755795,2,4,3115
JP1_565755795,2,5,2422
JP1_565755795,3,0,3075
JP1_565755795,3,1,6610
JP1_565755795,3,2,3174
JP1_565755795,3,3,1055
JP1_565755795,3,4,1031
JP1_565755795,3,5,1028
JP1_565755795,4,0,1055
JP1_565755795,4,1,2031
JP1_565755795,4,2,1018
JP1_565755795,4,3,3031
JP1_565755795,4,4,6676
JP1_565755795,4,5,3036
JP1_565755795,5,0,3869
JP1_565755795,5,1,3179
JP1_565755795,5,2,6695
JP1_565755795,5,3,1001
JP1_565755795,6,0,6631
JP1_565755795,6,1,3076
JP1_565755795,6,2,3181
JP1_565755795,6,3,3047
JP1_565755795,6,4,3067
JP1_565755795,6,5,1033
JP1_565755795,7,0,3065
JP1_565755795,7,1,3152
JP1_565755795,7,2,3041
JP1_565755795,7,3,3047
JP1_565755795,7,4,1029
JP1_565755795,7,5,3068
JP1_565755795,8,0,3153
JP1_565755795,8,1,2512
JP1_565755795,8,2,6673
JP1_565755795,8,3,2055
JP1_565755795,8,4,3172
JP1_565755795,8,5,1036
JP1_565755795,9,0,1055
JP1_565755795,9,2,3046
JP1_565755795,9,3,3033
JP1_565755795,9,4,3097
JP1_565755795,9,5,3031
JP1_565755795,10,0,3113
JP1_565755795,10,1,2065
JP1_565755795,10,2,3158
JP1_565755795,10,3,3870
JP1_565755795,10,4,6617
JP1_565755795,10,5,3916
JP1_565752552,1,0,6631
JP1_565752552,1,1,1054
JP1_565752552,1,2,3047
JP1_565752552,1,3,3181
JP1_565752552,1,4,2055
JP1_565752552,2,0,1058
JP1_565752552,2,1,2503
JP1_565752552,2,2,2055
JP1_565752552,2,3,1052
JP1_565752552,2,4,3020
JP1_565752552,3,0,1055
JP1_565752552,3,1,2520
JP1_565752552,3,2,6699
JP1_565752552,3,3,1001
JP1_565752552,4,0,1055
JP1_565752552,4,1,3508
JP1_565752552,4,2,1083
JP1_565752552,4,3,1042
JP1_565752552,4,4,1042
JP1_565752552,4,5,1042
JP1_565752552,5,0,3877
JP1_565752552,5,1,2524
JP1_565752552,5,2,1001
JP1_565752552,5,3,1028
JP1_565752552,6,0,1055
JP1_565752552,6,1,2031
JP1_565752552,6,2,1001
JP1_565752552,6,3,3077
JP1_565752552,6,4,1053
JP1_565752552,6,5,1036
JP1_565752552,7,0,1101
JP1_565752552,7,1,6676
JP1_565752552,7,2,1036
JP1_565752552,7,3,1001
JP1_565752552,7,4,1036
JP1_565752552,8,0,2503
JP1_565752552,8,1,2031
JP1_565752552,8,3,3116
JP1_565752552,8,4,1056
JP1_565752552,8,5,2422
JP1_565752552,9,0,1055
JP1_565752552,9,1,3153
JP1_565752552,9,2,1042
JP1_565752552,9,3,1042
JP1_565752552,9,5,1083
JP1_565752552,10,0,3876
JP1_565752552,10,1,2003
JP1_565752552,10,2,6620
JP1_565752552,10,3,2022
JP1_565752552,10,4,2422
JP1_565748572,1,0,6692
JP1_565748572,1,1,3158
JP1_565748572,1,2,6696
JP1_565748572,1,3,2021
JP1_565748572,1,4,6695
JP1_565748572,1,5,3071
JP1_565748572,2,0,3071
JP1_565748572,2,1,6333
JP1_565748572,2,2,3133
JP1_565748572,2,3,6610
JP1_565748572,2,4,6692
JP1_565748572,2,5,3111
JP1_565748572,3,0,3146
JP1_565748572,3,1,3157
JP1_565748572,3,2,3175
JP1_565748572,3,3,4645
JP1_565748572,3,4,1082
JP1_565748572,3,5,1058
JP1_565748572,4,0,1055
JP1_565748572,4,1,2055
JP1_565748572,4,2,1018
JP1_565748572,4,3,3508
JP1_565748572,4,4,3031
JP1_565748572,4,5,6675
JP1_565748572,5,0,2508
JP1_565748572,5,1,3157
JP1_565748572,5,3,3876
JP1_565748572,5,4,3116
JP1_565748572,5,5,3158
JP1_565748572,6,0,6631
JP1_565748572,6,1,2021
JP1_565748572,6,2,3181
JP1_565748572,6,3,2502
JP1_565748572,6,4,3047
JP1_565748572,6,5,2021
JP1_565748572,7,0,4645
JP1_565748572,7,1,3157
JP1_565748572,7,2,2055
JP1_565748572,7,3,3020
JP1_565748572,7,4,2503
JP1_565748572,7,5,1058
JP1_565748572,8,0,3179
JP1_565748572,8,1,3814
JP1_565748572,8,2,3142
JP1_565748572,8,3,6701
JP1_565748572,8,4,1055
JP1_565748572,8,5,3171
JP1_565748572,9,0,3031
JP1_565748572,9,1,2512
JP1_565748572,9,2,1018
JP1_565748572,9,3,6672
JP1_565748572,9,4,6676
JP1_565748572,9,5,1055
JP1_565748572,10,0,3869
JP1_565748572,10,1,3190
JP1_565748572,10,2,1011
JP1_565748572,10,3,2524
JP1_565748572,10,4,3009
JP1_565748572,10,5,3067
JP1_565739970,1,0,3157
JP1_565739970,1,2,6653
JP1_565739970,1,3,4645
JP1_565739970,1,4,3020
JP1_565739970,1,5,1082
JP1_565739970,2,0,3026
JP1_565739970,2,1,6698
JP1_565739970,2,2,6695
JP1_565739970,2,3,1001
JP1_565739970,2,4,3814
JP1_565739970,2,5,3033
JP1_565739970,3,0,3171
JP1_565739970,3,1,3157
JP1_565739970,3,2,2065
JP1_565739970,3,3,3094
JP1_565739970,3,4,1029
JP1_565739970,3,5,2055
JP1_565739970,4,0,6670
JP1_565739970,4,1,6672
JP1_565739970,4,2,2512
JP1_565739970,4,3,1055
JP1_565739970,4,4,3031
JP1_565739970,4,5,1036
JP1_565739970,5,0,3876
JP1_565739970,5,1,3190
JP1_565739970,5,2,3109
JP1_565739970,5,3,3047
JP1_565739970,6,0,4633
JP1_565739970,6,1,6664
JP1_565739970,6,2,3076
JP1_565739970,6,4,1056
JP1_565739970,6,5,3111
JP1_565739970,7,0,3020
JP1_565739970,7,1,3108
JP1_565739970,7,2,3157
JP1_565739970,7,3,6653
JP1_565739970,7,4,2055
JP1_565739970,7,5,3116
JP1_565739970,8,0,3171
JP1_565739970,8,1,2520
JP1_565739970,8,2,3814
JP1_565739970,8,3,6699
JP1_565739970,8,4,6696
JP1_565739970,8,5,1036
JP1_565739970,9,0,3157
JP1_565739970,9,1,3124
JP1_565739970,9,2,3091
JP1_565739970,9,3,3082
JP1_565739970,9,4,3153
JP1_565739970,9,5,1011
JP1_565739970,10,0,3870
JP1_565739970,10,1,3222
JP1_565739970,10,2,3504
JP1_565739970,10,3,3082
JP1_565739970,10,4,3158
JP1_565739970,10,5,1011
JP1_565681350,1,0,3111
JP1_565681350,1,1,3143
JP1_565681350,1,2,2031
JP1_565681350,1,3,1057
JP1_565681350,1,4,3068
JP1_565681350,1,5,1054
JP1_565681350,2,0,3100
JP1_565681350,2,1,3020
JP1_565681350,2,2,1058
JP1_565681350,2,5,1082
JP1_565681350,3,0,2031
JP1_565681350,3,2,3173
JP1_565681350,3,3,1037
JP1_565681350,3,4,1036
JP1_565681350,3,5,6699
JP1_565681350,4,2,1055
JP1_565681350,4,3,1083
JP1_565681350,4,4,2512
JP1_565681350,4,5,6672
JP1_565681350,5,0,3877
JP1_565681350,5,1,3116
JP1_565681350,5,2,3158
JP1_565681350,5,3,2022
JP1_565681350,5,4,1033
JP1_565681350,6,0,2031
JP1_565681350,6,1,1055
JP1_565681350,6,2,3508
JP1_565681350,6,3,1001
JP1_565681350,6,4,3036
JP1_565681350,7,0,3158
JP1_565681350,7,1,3179
JP1_565681350,7,2,2055
JP1_565681350,7,3,2520
JP1_565681350,7,4,3035
JP1_565681350,7,5,1036
JP1_565681350,8,0,4645
JP1_565681350,8,1,3175
JP1_565681350,8,2,1052
JP1_565681350,8,3,6655
JP1_565681350,8,4,1082
JP1_565681350,8,5,1056
JP1_565681350,9,0,1056
JP1_565681350,9,1,3116
JP1_565681350,9,2,1052
JP1_565681350,9,3,6653
JP1_565681350,9,4,1028
JP1_565681350,9,5,1082
JP1_565681350,10,0,3877
JP1_565681350,10,1,2525
JP1_565681350,10,2,3067
JP1_565681350,10,3,1029
JP1_565681350,10,4,3158
JP1_565669608,1,0,1055
JP1_565669608,1,1,3153
JP1_565669608,1,2,3006
JP1_565669608,1,3,6673
JP1_565669608,2,0,2510
JP1_565669608,2,1,2420
JP1_565669608,2,2,1058
JP1_565669608,2,3,1082
JP1_565669608,2,4,4633
JP1_565669608,2,5,3020
JP1_565669608,3,0,3173
JP1_565669608,3,1,4645
JP1_565669608,3,2,3152
JP1_565669608,3,4,1056
JP1_565669608,4,0,1018
JP1_565669608,4,1,1038
JP1_565669608,4,3,1037
JP1_565669608,4,4,3094
JP1_565669608,4,5,3508
JP1_565669608,5,0,3158
JP1_565669608,5,1,6617
JP1_565669608,5,2,3870
JP1_565669608,5,3,4642
JP1_565669608,5,4,1052
JP1_565669608,6,0,4633
JP1_565669608,6,1,1053
JP1_565669608,6,2,3076
JP1_565669608,6,3,3047
JP1_565669608,6,4,3145
JP1_565669608,6,5,1052
JP1_565669608,7,0,6697
JP1_565669608,7,1,3134
JP1_565669608,7,2,2021
JP1_565669608,7,3,1001
JP1_565669608,7,4,3179
JP1_565669608,8,0,1056
JP1_565669608,8,1,1082
JP1_565669608,8,2,3100
JP1_565669608,8,3,3175
JP1_565669608,8,4,3118
JP1_565669608,8,5,1052
JP1_565669608,9,0,1036
JP1_565669608,9,1,1055
JP1_565669608,9,2,3042
JP1_565669608,9,4,2517
JP1_565669608,9,5,3078
JP1_565669608,10,0,3107
JP1_565669608,10,1,3870
JP1_565669608,10,2,6617
JP1_565669608,10,5,3158
JP1_565658672,1,0,4633
JP1_565658672,1,1,2420
JP1_565658672,1,2,2510
JP1_565658672,1,3,3089
JP1_565658672,1,4,3047
JP1_565658672,1,5,1056
JP1_565658672,2,0,3031
JP1_565658672,2,1,1001
JP1_565658672,2,2,3033
JP1_565658672,2,3,6673
JP1_565658672,2,4,6676
JP1_565658672,2,5,2019
JP1_565658672,3,0,6692
JP1_565658672,3,1,3814
JP1_565658672,3,2,6699
JP1_565658672,3,3,3035
JP1_565658672,3,4,3171
JP1_565658672,3,5,3133
JP1_565658672,4,0,1056
JP1_565658672,4,1,1058
JP1_565658672,4,2,2420
JP1_565658672,4,3,4628
JP1_565658672,4,4,3040
JP1_565658672,4,5,6655
JP1_565658672,5,0,2065
JP1_565658672,5,1,3876
JP1_565658672,5,2,3158
JP1_565658672,5,3,3041
JP1_565658672,5,4,4642
JP1_565658672,5,5,4005
JP1_565658672,6,0,2019
JP1_565658672,6,1,3047
JP1_565658672,6,2,3074
JP1_565658672,6,3,1037
JP1_565658672,6,4,3078
JP1_565658672,6,5,3156
JP1_565658672,7,0,4645
JP1_565658672,7,1,3157
JP1_565658672,7,2,1082
JP1_565658672,7,3,3100
JP1_565658672,7,5,3020
JP1_565658672,8,0,3146
JP1_565658672,8,1,3157
JP1_565658672,8,2,3089
JP1_565658672,8,3,4630
JP1_565658672,8,4,4645
JP1_565658672,8,5,3174
JP1_565658672,9,0,3508
JP1_565658672,9,1,3031
JP1_565658672,9,2,3036
JP1_565658672,9,5,1055
JP1_565658672,10,0,3869
JP1_565658672,10,1,3190
JP1_565658672,10,2,3047
JP1_565658672,10,3,3109
JP1_565658672,10,4,3067
JP1_565965170,1,0,1054
JP1_565965170,1,1,2031
JP1_565965170,1,2,2021
JP1_565965170,1,3,3076
JP1_565965170,1,4,1028
JP1_565965170,1,5,3133
JP1_565965170,2,0,3161
JP1_565965170,2,1,6698
JP1_565965170,2,3,1001
JP1_565965170,3,0,1056
JP1_565965170,3,3,3152
JP1_565965170,3,5,3171
JP1_565965170,4,0,2031
JP1_565965170,4,1,3508
JP1_565965170,4,2,1055
JP1_565965170,4,3,1042
JP1_565965170,5,0,3870
JP1_565965170,5,1,6617
JP1_565965170,5,2,3158
JP1_565965170,6,0,3047
JP1_565965170,6,1,3051
JP1_565965170,6,2,1055
JP1_565965170,6,3,1036
JP1_565965170,6,4,3153
JP1_565965170,7,1,3100
JP1_565965170,7,2,1082
JP1_565965170,7,3,3020
JP1_565965170,8,0,1056
JP1_565965170,8,1,1011
JP1_565965170,8,3,2503
JP1_565965170,8,4,2031
JP1_565965170,8,5,3171
JP1_565965170,9,0,1055
JP1_565965170,9,1,3078
JP1_565965170,9,3,1083
JP1_565965170,9,4,3133
JP1_565965170,9,5,3070
JP1_565965170,10,0,3876
JP1_565965170,10,1,2524
JP1_565965170,10,2,1001
JP1_565965170,10,3,1029
JP1_565957975,1,0,1026
JP1_565957975,1,1,4633
JP1_565957975,1,2,3157
JP1_565957975,1,3,1056
JP1_565957975,1,4,3047
JP1_565957975,1,5,6653
JP1_565957975,2,0,6610
JP1_565957975,2,1,6333
JP1_565957975,2,2,6698
JP1_565957975,2,3,2055
JP1_565957975,2,4,3047
JP1_565957975,2,5,2021
JP1_565957975,3,0,2512
JP1_565957975,3,1,1037
JP1_565957975,3,2,6670
JP1_565957975,3,3,3172
JP1_565957975,3,4,3153
JP1_565957975,4,0,1055
JP1_565957975,4,1,6676
JP1_565957975,4,2,3036
JP1_565957975,4,3,2512
JP1_565957975,4,4,1038
JP1_565957975,4,5,1018
JP1_565957975,5,0,3916
JP1_565957975,5,1,3871
JP1_565957975,5,2,3089
JP1_565957975,5,3,3020
JP1_565957975,5,4,4628
JP1_565957975,5,5,6655
JP1_565957975,6,0,6662
JP1_565957975,6,1,3047
JP1_565957975,6,2,6665
JP1_565957975,6,3,2504
JP1_565957975,6,4,1011
JP1_565957975,6,5,3082
JP1_565957975,7,0,6692
JP1_565957975,7,1,2517
JP1_565957975,7,2,3078
JP1_565957975,7,3,3047
JP1_565957975,7,4,1057
JP1_565957975,7,5,6610
JP1_565957975,8,0,4645
JP1_565957975,8,1,3146
JP1_565957975,8,2,1082
JP1_565957975,8,3,3089
JP1_565957975,8,4,3174
JP1_565957975,8,5,1052
JP1_565957975,9,0,6675
JP1_565957975,9,1,3031
JP1_565957975,9,2,3508
JP1_565957975,9,3,3033
JP1_565957975,9,4,1033
JP1_565957975,9,5,1055
JP1_565957975,10,0,3876
JP1_565957975,10,1,3222
JP1_565957975,10,2,3158
JP1_565957975,10,3,4005
JP1_565957975,10,4,6617
JP1_565957975,10,5,3114
JP1_565953345,1,0,3158
JP1_565953345,1,1,6692
JP1_565953345,1,2,3042
JP1_565953345,1,3,1055
JP1_565953345,1,5,3134
JP1_565953345,2,0,4633
JP1_565953345,2,1,3041
JP1_565953345,2,3,3115
JP1_565953345,2,4,2510
JP1_565953345,2,5,3111
JP1_565953345,3,0,3031
JP1_565953345,3,1,3094
JP1_565953345,3,2,3035
JP1_565953345,3,3,3171
JP1_565953345,3,4,3508
JP1_565953345,3,5,1055
JP1_565953345,4,0,2510
JP1_565953345,4,1,1058
JP1_565953345,4,2,2421
JP1_565953345,4,3,4645
JP1_565953345,4,4,3124
JP1_565953345,4,5,6672
JP1_565953345,5,0,3190
JP1_565953345,5,1,2524
JP1_565953345,5,2,3869
JP1_565953345,5,3,3050
JP1_565953345,5,4,3047
JP1_565953345,6,0,6610
JP1_565953345,6,1,3047
JP1_565953345,6,2,2421
JP1_565953345,6,3,1058
JP1_565953345,6,4,3078
JP1_565953345,7,0,3047
JP1_565953345,7,1,6692
JP1_565953345,7,2,2021
JP1_565953345,7,3,1028
JP1_565953345,7,4,3133
JP1_565953345,8,0,3089
JP1_565953345,8,1,3115
JP1_565953345,8,2,2510
JP1_565953345,8,3,1026
JP1_565953345,8,5,3170
JP1_565953345,9,0,2421
JP1_565953345,9,1,6653
JP1_565953345,9,2,1058
JP1_565953345,9,3,3152
JP1_565953345,9,4,1056
JP1_565953345,9,5,1082
JP1_565953345,10,0,3877
JP1_565953345,10,1,3118
JP1_565953345,10,2,6617
JP1_565953345,10,3,2022
JP1_565953345,10,5,3158
JP1_565943946,1,0,3748
JP1_565943946,1,1,3111
JP1_565943946,1,2,3076
JP1_565943946,1,3,3161
JP1_565943946,1,4,1057
JP1_565943946,1,5,1031
JP1_565943946,2,0,4645
JP1_565943946,2,1,3157
JP1_565943946,2,2,2055
JP1_565943946,2,3,3020
JP1_565943946,2,4,4632
JP1_565943946,2,5,2503
JP1_565943946,3,0,1011
JP1_565943946,3,1,3053
JP1_565943946,3,2,2524
JP1_565943946,3,3,3078
JP1_565943946,3,4,2021
JP1_565943946,3,5,3173
JP1_565943946,4,0,3031
JP1_565943946,4,1,3097
JP1_565943946,4,2,3035
JP1_565943946,4,3,1055
JP1_565943946,4,4,3094
JP1_565943946,4,5,1018
JP1_565943946,5,0,3869
JP1_565943946,5,1,2525
JP1_565943946,5,2,2524
JP1_565943946,5,3,3158
JP1_565943946,5,4,3067
JP1_565943946,5,5,1033
JP1_565943946,6,0,1038
JP1_565943946,6,1,3123
JP1_565943946,6,2,3047
JP1_565943946,6,3,3071
JP1_565943946,6,4,3161
JP1_565943946,6,5,3053
JP1_565943946,7,0,1058
JP1_565943946,7,1,3157
JP1_565943946,7,3,3020
JP1_565943946,7,4,6653
JP1_565943946,7,5,4645
JP1_565943946,8,0,3157
JP1_565943946,8,1,3175
JP1_565943946,8,2,6655
JP1_565943946,8,3,4645
JP1_565943946,8,4,3041
JP1_565943946,8,5,1058
JP1_565943946,9,0,3031
JP1_565943946,9,1,3035
JP1_565943946,9,2,6670
JP1_565943946,9,3,2512
JP1_565943946,9,4,3124
JP1_565943946,9,5,6672
JP1_565943946,10,0,3869
JP1_565943946,10,1,2524
JP1_565943946,10,2,3158
JP1_565943946,10,3,3152
JP1_565943946,10,4,3050
JP1_565936666,1,0,1011
JP1_565936666,1,1,3050
JP1_565936666,1,2,1031
JP1_565936666,1,3,3047
JP1_565936666,1,4,1057
JP1_565936666,1,5,6662
JP1_565936666,2,0,6653
JP1_565936666,2,1,1058
JP1_565936666,2,2,4645
JP1_565936666,2,3,3020
JP1_565936666,2,4,1082
JP1_565936666,2,5,3916
JP1_565936666,3,0,1058
JP1_565936666,3,1,3152
JP1_565936666,3,2,4645
JP1_565936666,3,3,1058
JP1_565936666,3,4,3118
JP1_565936666,3,5,3171
JP1_565936666,4,0,1055
JP1_565936666,4,1,1053
JP1_565936666,4,2,1038
JP1_565936666,4,3,3031
JP1_565936666,4,4,3032
JP1_565936666,4,5,3085
JP1_565936666,5,0,3877
JP1_565936666,5,1,3742
JP1_565936666,5,2,2524
JP1_565936666,5,3,3114
JP1_565936666,5,4,3009
JP1_565936666,6,0,3097
JP1_565936666,6,1,3006
JP1_565936666,6,2,3078
JP1_565936666,6,3,3140
JP1_565936666,6,4,2512
JP1_565936666,7,0,6610
JP1_565936666,7,1,2055
JP1_565936666,7,2,2517
JP1_565936666,7,3,3111
JP1_565936666,7,4,2021
JP1_565936666,7,5,3078
JP1_565936666,8,0,3041
JP1_565936666,8,1,3157
JP1_565936666,8,2,3175
JP1_565936666,8,3,6655
JP1_565936666,8,4,4645
JP1_565936666,8,5,1058
JP1_565936666,9,0,3157
JP1_565936666,9,2,1057
JP1_565936666,9,3,1056
JP1_565936666,9,4,3118
JP1_565936666,9,5,3116
JP1_565936666,10,0,3870
JP1_565936666,10,1,3222
JP1_565936666,10,2,6617
JP1_565936666,10,3,6616
JP1_565930563,1,0,3157
JP1_565930563,1,1,2055
JP1_565930563,1,2,1028
JP1_565930563,1,3,2510
JP1_565930563,1,4,3047
JP1_565930563,2,0,6696
JP1_565930563,2,1,6699
JP1_565930563,2,2,6694
JP1_565930563,2,3,2520
JP1_565930563,2,4,6333
JP1_565930563,2,5,3158
JP1_565930563,3,0,3171
JP1_565930563,3,1,3157
JP1_565930563,3,2,1082
JP1_565930563,3,3,1058
JP1_565930563,3,4,2503
JP1_565930563,3,5,4629
JP1_565930563,4,0,3035
JP1_565930563,4,1,3153
JP1_565930563,4,2,2523
JP1_565930563,4,3,2512
JP1_565930563,4,4,3031
JP1_565930563,4,5,3026
