match_id,participant_id,slot,spell_id
LA1_1694636479,4,2,4
LA1_1694636479,5,1,7
LA1_1694636479,5,2,4
LA1_1694636479,6,1,4
LA1_1694636479,6,2,6
LA1_1694636479,7,1,4
LA1_1694636479,7,2,11
LA1_1694636479,8,1,12
LA1_1694636479,8,2,4
LA1_1694636479,9,1,4
LA1_1694636479,9,2,21
LA1_1694636479,10,1,4
LA1_1694636479,10,2,3
LA1_1694624809,1,1,4
LA1_1694624809,1,2,12
LA1_1694624809,2,1,4
LA1_1694624809,2,2,11
LA1_1694624809,3,1,4
LA1_1694624809,3,2,14
LA1_1694624809,4,1,21
LA1_1694624809,4,2,4
LA1_1694624809,5,1,14
LA1_1694624809,5,2,4
LA1_1694624809,6,1,4
LA1_1694624809,6,2,14
LA1_1694624809,7,1,11
LA1_1694624809,7,2,4
LA1_1694624809,8,1,4
LA1_1694624809,8,2,14
LA1_1694624809,9,1,21
LA1_1694624809,9,2,4
LA1_1694624809,10,1,4
LA1_1694624809,10,2,7
LA1_1694615619,1,1,4
LA1_1694615619,1,2,14
LA1_1694615619,2,1,4
LA1_1694615619,2,2,11
LA1_1694615619,3,1,14
LA1_1694615619,3,2,4
LA1_1694615619,4,1,4
LA1_1694615619,4,2,21
LA1_1694615619,5,1,4
LA1_1694615619,5,2,7
LA1_1694615619,6,1,4
LA1_1694615619,6,2,14
LA1_1694615619,7,1,4
LA1_1694615619,7,2,11
LA1_1694615619,8,1,14
LA1_1694615619,8,2,4
LA1_1694615619,9,1,1
LA1_1694615619,9,2,4
LA1_1694615619,10,1,4
LA1_1694615619,10,2,14
NA1_5488867907,1,1,4
NA1_5488867907,1,2,14
NA1_5488867907,2,1,11
NA1_5488867907,2,2,4
NA1_5488867907,3,1,6
NA1_5488867907,3,2,4
NA1_5488867907,4,1,4
NA1_5488867907,4,2,21
NA1_5488867907,5,1,4
NA1_5488867907,5,2,7
NA1_5488867907,6,1,4
NA1_5488867907,6,2,14
NA1_5488867907,7,1,11
NA1_5488867907,7,2,4
NA1_5488867907,8,1,4
NA1_5488867907,8,2,21
NA1_5488867907,9,1,4
NA1_5488867907,9,2,21
NA1_5488867907,10,1,4
NA1_5488867907,10,2,14
NA1_5488746494,1,1,14
NA1_5488746494,1,2,4
NA1_5488746494,2,1,11
NA1_5488746494,2,2,4
NA1_5488746494,3,1,3
NA1_5488746494,3,2,4
NA1_5488746494,4,1,6
NA1_5488746494,4,2,4
NA1_5488746494,5,1,4
NA1_5488746494,5,2,7
NA1_5488746494,6,1,12
NA1_5488746494,6,2,4
NA1_5488746494,7,1,11
NA1_5488746494,7,2,6
NA1_5488746494,8,1,14
NA1_5488746494,8,2,4
NA1_5488746494,9,1,1
NA1_5488746494,9,2,4
NA1_5488746494,10,1,4
NA1_5488746494,10,2,7
NA1_5488569075,1,1,12
NA1_5488569075,1,2,4
NA1_5488569075,2,1,6
NA1_5488569075,2,2,11
NA1_5488569075,3,1,4
NA1_5488569075,3,2,6
NA1_5488569075,4,1,1
NA1_5488569075,4,2,4
NA1_5488569075,5,1,4
NA1_5488569075,5,2,7
NA1_5488569075,6,1,12
NA1_5488569075,6,2,4
NA1_5488569075,7,1,4
NA1_5488569075,7,2,11
NA1_5488569075,8,1,12
NA1_5488569075,8,2,4
NA1_5488569075,9,1,21
NA1_5488569075,9,2,4
NA1_5488569075,10,1,7
NA1_5488569075,10,2,4
NA1_5488565016,1,1,4
NA1_5488565016,1,2,14
NA1_5488565016,2,1,6
NA1_5488565016,2,2,11
NA1_5488565016,3,1,4
NA1_5488565016,3,2,6
NA1_5488565016,4,1,21
NA1_5488565016,4,2,4
NA1_5488565016,5,1,4
NA1_5488565016,5,2,7
NA1_5488565016,6,1,14
NA1_5488565016,6,2,4
NA1_5488565016,7,1,11
NA1_5488565016,7,2,4
NA1_5488565016,8,1,6
NA1_5488565016,8,2,4
NA1_5488565016,9,1,3
NA1_5488565016,9,2,4
NA1_5488565016,10,1,3
NA1_5488565016,10,2,4
NA1_5488556189,1,1,6
NA1_5488556189,1,2,4
NA1_5488556189,2,1,4
NA1_5488556189,2,2,11
NA1_5488556189,3,1,14
NA1_5488556189,3,2,4
NA1_5488556189,4,1,4
NA1_5488556189,4,2,21
NA1_5488556189,5,1,4
NA1_5488556189,5,2,7
NA1_5488556189,6,1,4
NA1_5488556189,6,2,14
NA1_5488556189,7,1,4
NA1_5488556189,7,2,11
NA1_5488556189,8,1,4
NA1_5488556189,8,2,12
NA1_5488556189,9,1,4
NA1_5488556189,9,2,21
NA1_5488556189,10,1,7
NA1_5488556189,10,2,4
NA1_5488523477,1,1,12
NA1_5488523477,1,2,4
NA1_5488523477,2,1,14
NA1_5488523477,2,2,11
NA1_5488523477,3,1,14
NA1_5488523477,3,2,4
NA1_5488523477,4,1,6
NA1_5488523477,4,2,4
NA1_5488523477,5,1,4
NA1_5488523477,5,2,14
NA1_5488523477,6,1,14
NA1_5488523477,6,2,4
NA1_5488523477,7,1,11
NA1_5488523477,7,2,4
NA1_5488523477,8,1,3
NA1_5488523477,8,2,4
NA1_5488523477,9,1,4
NA1_5488523477,9,2,12
NA1_5488523477,10,1,7
NA1_5488523477,10,2,4
NA1_5488514854,1,1,4
NA1_5488514854,1,2,14
NA1_5488514854,2,1,14
NA1_5488514854,2,2,11
NA1_5488514854,3,1,14
NA1_5488514854,3,2,4
NA1_5488514854,4,1,21
NA1_5488514854,4,2,4
NA1_5488514854,5,1,4
NA1_5488514854,5,2,7
NA1_5488514854,6,1,4
NA1_5488514854,6,2,12
NA1_5488514854,7,1,11
NA1_5488514854,7,2,4
NA1_5488514854,8,1,4
NA1_5488514854,8,2,14
NA1_5488514854,9,1,21
NA1_5488514854,9,2,4
NA1_5488514854,10,1,14
NA1_5488514854,10,2,4
NA1_5488493186,1,1,4
NA1_5488493186,1,2,12
NA1_5488493186,2,1,6
NA1_5488493186,2,2,11
NA1_5488493186,3,1,4
NA1_5488493186,3,2,14
NA1_5488493186,4,1,4
NA1_5488493186,4,2,21
NA1_5488493186,5,1,7
NA1_5488493186,5,2,4
NA1_5488493186,6,1,4
NA1_5488493186,6,2,12
NA1_5488493186,7,1,4
NA1_5488493186,7,2,11
NA1_5488493186,8,1,12
NA1_5488493186,8,2,4
NA1_5488493186,9,1,4
NA1_5488493186,9,2,21
NA1_5488493186,10,1,7
NA1_5488493186,10,2,4
NA1_5488468234,1,1,12
NA1_5488468234,1,2,4
NA1_5488468234,2,1,6
NA1_5488468234,2,2,11
NA1_5488468234,3,1,4
NA1_5488468234,3,2,14
NA1_5488468234,4,1,21
NA1_5488468234,4,2,4
NA1_5488468234,5,1,4
NA1_5488468234,5,2,14
NA1_5488468234,6,1,4
NA1_5488468234,6,2,12
NA1_5488468234,7,1,11
NA1_5488468234,7,2,4
NA1_5488468234,8,1,3
NA1_5488468234,8,2,4
NA1_5488468234,9,1,4
NA1_5488468234,9,2,21
NA1_5488468234,10,1,4
NA1_5488468234,10,2,14
NA1_5488444855,1,1,4
NA1_5488444855,1,2,12
NA1_5488444855,2,1,4
NA1_5488444855,2,2,11
NA1_5488444855,3,1,4
NA1_5488444855,3,2,14
NA1_5488444855,4,1,4
NA1_5488444855,4,2,6
NA1_5488444855,5,1,4
NA1_5488444855,5,2,7
NA1_5488444855,6,1,4
NA1_5488444855,6,2,12
NA1_5488444855,7,1,14
NA1_5488444855,7,2,11
NA1_5488444855,8,1,14
NA1_5488444855,8,2,3
NA1_5488444855,9,1,12
NA1_5488444855,9,2,4
NA1_5488444855,10,1,4
NA1_5488444855,10,2,14
LA1_1694789866,1,1,4
LA1_1694789866,1,2,14
LA1_1694789866,2,1,4
LA1_1694789866,2,2,11
LA1_1694789866,3,1,12
LA1_1694789866,3,2,4
LA1_1694789866,4,1,4
LA1_1694789866,4,2,21
LA1_1694789866,5,1,4
LA1_1694789866,5,2,14
LA1_1694789866,6,1,4
LA1_1694789866,6,2,14
LA1_1694789866,7,1,4
LA1_1694789866,7,2,11
LA1_1694789866,8,1,4
LA1_1694789866,8,2,14
LA1_1694789866,9,1,21
LA1_1694789866,9,2,4
LA1_1694789866,10,1,3
LA1_1694789866,10,2,14
LA1_1694642412,1,1,4
LA1_1694642412,1,2,6
LA1_1694642412,2,1,4
LA1_1694642412,2,2,11
LA1_1694642412,3,1,4
LA1_1694642412,3,2,6
LA1_1694642412,4,1,21
LA1_1694642412,4,2,4
LA1_1694642412,5,1,3
LA1_1694642412,5,2,14
LA1_1694642412,6,1,12
LA1_1694642412,6,2,4
LA1_1694642412,7,1,4
LA1_1694642412,7,2,11
LA1_1694642412,8,1,4
LA1_1694642412,8,2,12
LA1_1694642412,9,1,21
LA1_1694642412,9,2,4
LA1_1694642412,10,1,14
LA1_1694642412,10,2,4
LA1_1694632534,1,1,12
LA1_1694632534,1,2,4
LA1_1694632534,2,1,11
LA1_1694632534,2,2,4
LA1_1694632534,3,1,4
LA1_1694632534,3,2,12
LA1_1694632534,4,1,21
LA1_1694632534,4,2,4
LA1_1694632534,5,1,14
LA1_1694632534,5,2,4
LA1_1694632534,6,1,12
LA1_1694632534,6,2,4
LA1_1694632534,7,1,4
LA1_1694632534,7,2,11
LA1_1694632534,8,1,4
LA1_1694632534,8,2,14
LA1_1694632534,9,1,21
LA1_1694632534,9,2,4
LA1_1694632534,10,1,3
LA1_1694632534,10,2,14
LA1_1693920882,1,1,14
LA1_1693920882,1,2,4
LA1_1693920882,2,1,11
LA1_1693920882,2,2,4
LA1_1693920882,3,1,12
LA1_1693920882,3,2,4
LA1_1693920882,4,1,4
LA1_1693920882,4,2,21
LA1_1693920882,5,1,3
LA1_1693920882,5,2,4
LA1_1693920882,6,1,4
LA1_1693920882,6,2,14
LA1_1693920882,7,1,4
LA1_1693920882,7,2,11
LA1_1693920882,8,1,4
LA1_1693920882,8,2,14
LA1_1693920882,9,1,21
LA1_1693920882,9,2,4
LA1_1693920882,10,1,7
LA1_1693920882,10,2,3
LA1_1693907051,1,1,4
LA1_1693907051,1,2,14
LA1_1693907051,2,1,4
LA1_1693907051,2,2,11
LA1_1693907051,3,1,4
LA1_1693907051,3,2,14
LA1_1693907051,4,1,21
LA1_1693907051,4,2,4
LA1_1693907051,5,1,4
LA1_1693907051,5,2,14
LA1_1693907051,6,1,4
LA1_1693907051,6,2,14
LA1_1693907051,7,1,11
LA1_1693907051,7,2,4
LA1_1693907051,8,1,4
LA1_1693907051,8,2,12
LA1_1693907051,9,1,4
LA1_1693907051,9,2,21
LA1_1693907051,10,1,4
LA1_1693907051,10,2,3
LA1_1691206464,1,1,12
LA1_1691206464,1,2,6
LA1_1691206464,2,1,4
LA1_1691206464,2,2,11
LA1_1691206464,3,1,4
LA1_1691206464,3,2,14
LA1_1691206464,4,1,21
LA1_1691206464,4,2,4
LA1_1691206464,5,1,3
LA1_1691206464,5,2,14
LA1_1691206464,6,1,4
LA1_1691206464,6,2,6
LA1_1691206464,7,1,11
LA1_1691206464,7,2,4
LA1_1691206464,8,1,12
LA1_1691206464,8,2,4
LA1_1691206464,9,1,21
LA1_1691206464,9,2,4
LA1_1691206464,10,1,14
LA1_1691206464,10,2,4
LA1_1691191496,1,1,12
LA1_1691191496,1,2,6
LA1_1691191496,2,1,4
LA1_1691191496,2,2,11
LA1_1691191496,3,1,4
LA1_1691191496,3,2,14
LA1_1691191496,4,1,21
LA1_1691191496,4,2,4
LA1_1691191496,5,1,3
LA1_1691191496,5,2,14
LA1_1691191496,6,1,4
LA1_1691191496,6,2,14
LA1_1691191496,7,1,11
LA1_1691191496,7,2,4
LA1_1691191496,8,1,12
LA1_1691191496,8,2,4
LA1_1691191496,9,1,21
LA1_1691191496,9,2,4
LA1_1691191496,10,1,14
LA1_1691191496,10,2,4
LA1_1694058588,1,1,4
LA1_1694058588,1,2,12
LA1_1694058588,2,1,11
LA1_1694058588,2,2,4
LA1_1694058588,3,1,4
LA1_1694058588,3,2,12
LA1_1694058588,4,1,4
LA1_1694058588,4,2,21
LA1_1694058588,5,1,4
LA1_1694058588,5,2,14
LA1_1694058588,6,1,4
LA1_1694058588,6,2,14
LA1_1694058588,7,1,4
LA1_1694058588,7,2,11
LA1_1694058588,8,1,4
LA1_1694058588,8,2,6
LA1_1694058588,9,1,4
LA1_1694058588,9,2,14
LA1_1694058588,10,1,14
LA1_1694058588,10,2,4
LA1_1694069651,1,1,6
LA1_1694069651,1,2,4
LA1_1694069651,2,1,11
LA1_1694069651,2,2,14
LA1_1694069651,3,1,14
LA1_1694069651,3,2,4
LA1_1694069651,4,1,4
LA1_1694069651,4,2,21
LA1_1694069651,5,1,3
LA1_1694069651,5,2,4
LA1_1694069651,6,1,4
LA1_1694069651,6,2,14
LA1_1694069651,7,1,4
LA1_1694069651,7,2,11
LA1_1694069651,8,1,4
LA1_1694069651,8,2,12
LA1_1694069651,9,1,21
LA1_1694069651,9,2,4
LA1_1694069651,10,1,4
LA1_1694069651,10,2,7
LA1_1694802079,1,1,4
LA1_1694802079,1,2,6
LA1_1694802079,2,1,11
LA1_1694802079,2,2,4
LA1_1694802079,3,1,12
LA1_1694802079,3,2,4
LA1_1694802079,4,1,3
LA1_1694802079,4,2,4
LA1_1694802079,5,1,4
LA1_1694802079,5,2,14
LA1_1694802079,6,1,4
LA1_1694802079,6,2,14
LA1_1694802079,7,1,4
LA1_1694802079,7,2,11
LA1_1694802079,8,1,14
LA1_1694802079,8,2,4
LA1_1694802079,9,1,4
LA1_1694802079,9,2,21
LA1_1694802079,10,1,4
LA1_1694802079,10,2,7
LA1_1694777878,1,1,21
LA1_1694777878,1,2,4
LA1_1694777878,2,1,4
LA1_1694777878,2,2,11
LA1_1694777878,3,1,14
LA1_1694777878,3,2,4
LA1_1694777878,4,1,12
LA1_1694777878,4,2,4
LA1_1694777878,5,1,3
LA1_1694777878,5,2,4
LA1_1694777878,6,1,4
LA1_1694777878,6,2,14
LA1_1694777878,7,1,4
LA1_1694777878,7,2,11
LA1_1694777878,8,1,4
LA1_1694777878,8,2,3
LA1_1694777878,9,1,21
LA1_1694777878,9,2,4
LA1_1694777878,10,1,4
LA1_1694777878,10,2,7
LA1_1694497022,1,1,4
LA1_1694497022,1,2,14
LA1_1694497022,2,1,4
LA1_1694497022,2,2,11
LA1_1694497022,3,1,4
LA1_1694497022,3,2,14
LA1_1694497022,4,1,21
LA1_1694497022,4,2,4
LA1_1694497022,5,1,4
LA1_1694497022,5,2,14
LA1_1694497022,6,1,12
LA1_1694497022,6,2,4
LA1_1694497022,7,1,11
LA1_1694497022,7,2,4
LA1_1694497022,8,1,12
LA1_1694497022,8,2,4
LA1_1694497022,9,1,21
LA1_1694497022,9,2,4
LA1_1694497022,10,1,4
LA1_1694497022,10,2,7
LA1_1694475372,1,1,4
LA1_1694475372,1,2,14
LA1_1694475372,2,1,11
LA1_1694475372,2,2,4
LA1_1694475372,3,1,4
LA1_1694475372,3,2,12
LA1_1694475372,4,1,4
LA1_1694475372,4,2,21
LA1_1694475372,5,1,7
LA1_1694475372,5,2,4
LA1_1694475372,6,1,4
LA1_1694475372,6,2,14
LA1_1694475372,7,1,4
LA1_1694475372,7,2,11
LA1_1694475372,8,1,12
LA1_1694475372,8,2,4
LA1_1694475372,9,1,4
LA1_1694475372,9,2,21
LA1_1694475372,10,1,7
LA1_1694475372,10,2,4
LA1_1694464886,1,1,4
LA1_1694464886,1,2,14
LA1_1694464886,2,1,4
LA1_1694464886,2,2,11
LA1_1694464886,3,1,4
LA1_1694464886,3,2,12
LA1_1694464886,4,1,21
LA1_1694464886,4,2,4
LA1_1694464886,5,1,7
LA1_1694464886,5,2,4
LA1_1694464886,6,1,4
LA1_1694464886,6,2,14
LA1_1694464886,7,1,11
LA1_1694464886,7,2,4
LA1_1694464886,8,1,12
LA1_1694464886,8,2,4
LA1_1694464886,9,1,4
LA1_1694464886,9,2,21
LA1_1694464886,10,1,14
LA1_1694464886,10,2,4
LA1_1694328451,1,1,4
LA1_1694328451,1,2,14
LA1_1694328451,2,1,4
LA1_1694328451,2,2,11
LA1_1694328451,3,1,4
LA1_1694328451,3,2,14
LA1_1694328451,4,1,21
LA1_1694328451,4,2,4
LA1_1694328451,5,1,7
LA1_1694328451,5,2,4
LA1_1694328451,6,1,14
LA1_1694328451,6,2,4
LA1_1694328451,7,1,11
LA1_1694328451,7,2,4
LA1_1694328451,8,1,4
LA1_1694328451,8,2,12
LA1_1694328451,9,1,21
LA1_1694328451,9,2,4
LA1_1694328451,10,1,4
LA1_1694328451,10,2,14
LA1_1694322670,1,1,4
LA1_1694322670,1,2,14
LA1_1694322670,2,1,4
LA1_1694322670,2,2,11
LA1_1694322670,3,1,4
LA1_1694322670,3,2,14
LA1_1694322670,4,1,21
LA1_1694322670,4,2,4
LA1_1694322670,5,1,7
LA1_1694322670,5,2,4
LA1_1694322670,6,1,12
LA1_1694322670,6,2,4
LA1_1694322670,7,1,11
LA1_1694322670,7,2,4
LA1_1694322670,8,1,12
LA1_1694322670,8,2,4
LA1_1694322670,9,1,4
LA1_1694322670,9,2,21
LA1_1694322670,10,1,4
LA1_1694322670,10,2,7
LA1_1694100909,1,1,4
LA1_1694100909,1,2,14
LA1_1694100909,2,1,4
LA1_1694100909,2,2,11
LA1_1694100909,3,1,4
LA1_1694100909,3,2,12
LA1_1694100909,4,1,4
LA1_1694100909,4,2,21
LA1_1694100909,5,1,7
LA1_1694100909,5,2,4
LA1_1694100909,6,1,4
LA1_1694100909,6,2,6
LA1_1694100909,7,1,11
LA1_1694100909,7,2,4
LA1_1694100909,8,1,12
LA1_1694100909,8,2,4
LA1_1694100909,9,1,4
LA1_1694100909,9,2,21
LA1_1694100909,10,1,7
LA1_1694100909,10,2,4
LA2_1572084570,1,1,12
LA2_1572084570,1,2,4
LA2_1572084570,2,1,11
LA2_1572084570,2,2,4
LA2_1572084570,3,1,4
LA2_1572084570,3,2,12
LA2_1572084570,4,1,4
LA2_1572084570,4,2,21
LA2_1572084570,5,1,4
LA2_1572084570,5,2,14
LA2_1572084570,6,1,12
LA2_1572084570,6,2,4
LA2_1572084570,7,1,4
LA2_1572084570,7,2,11
LA2_1572084570,8,1,4
LA2_1572084570,8,2,14
LA2_1572084570,9,1,12
LA2_1572084570,9,2,4
LA2_1572084570,10,1,4
LA2_1572084570,10,2,7
LA2_1571894444,1,1,14
LA2_1571894444,1,2,4
LA2_1571894444,2,1,4
LA2_1571894444,2,2,11
LA2_1571894444,3,1,4
LA2_1571894444,3,2,14
LA2_1571894444,4,1,4
LA2_1571894444,4,2,6
LA2_1571894444,5,1,6
LA2_1571894444,5,2,4
LA2_1571894444,6,1,4
LA2_1571894444,6,2,14
LA2_1571894444,7,1,4
LA2_1571894444,7,2,11
LA2_1571894444,8,1,4
LA2_1571894444,8,2,6
LA2_1571894444,9,1,4
LA2_1571894444,9,2,21
LA2_1571894444,10,1,4
LA2_1571894444,10,2,3
LA2_1571644286,1,1,14
LA2_1571644286,1,2,4
LA2_1571644286,2,1,11
LA2_1571644286,2,2,4
LA2_1571644286,3,1,4
LA2_1571644286,3,2,12
LA2_1571644286,4,1,4
LA2_1571644286,4,2,21
LA2_1571644286,5,1,4
LA2_1571644286,5,2,14
LA2_1571644286,6,1,14
LA2_1571644286,6,2,4
LA2_1571644286,7,1,4
LA2_1571644286,7,2,11
LA2_1571644286,8,1,12
LA2_1571644286,8,2,4
LA2_1571644286,9,1,4
LA2_1571644286,9,2,12
LA2_1571644286,10,1,4
LA2_1571644286,10,2,7
LA2_1571488510,1,1,4
LA2_1571488510,1,2,14
LA2_1571488510,2,1,4
LA2_1571488510,2,2,11
LA2_1571488510,3,1,14
LA2_1571488510,3,2,4
LA2_1571488510,4,1,21
LA2_1571488510,4,2,4
LA2_1571488510,5,1,7
LA2_1571488510,5,2,4
LA2_1571488510,6,1,4
LA2_1571488510,6,2,12
LA2_1571488510,7,1,4
LA2_1571488510,7,2,11
LA2_1571488510,8,1,4
LA2_1571488510,8,2,14
LA2_1571488510,9,1,4
LA2_1571488510,9,2,21
LA2_1571488510,10,1,4
LA2_1571488510,10,2,14
LA2_1571041958,1,1,14
LA2_1571041958,1,2,4
LA2_1571041958,2,1,4
LA2_1571041958,2,2,11
LA2_1571041958,3,1,12
LA2_1571041958,3,2,4
LA2_1571041958,4,1,4
LA2_1571041958,4,2,21
LA2_1571041958,5,1,4
LA2_1571041958,5,2,7
LA2_1571041958,6,1,4
LA2_1571041958,6,2,14
LA2_1571041958,7,1,4
LA2_1571041958,7,2,11
LA2_1571041958,8,1,12
LA2_1571041958,8,2,4
LA2_1571041958,9,1,21
LA2_1571041958,9,2,4
LA2_1571041958,10,1,4
LA2_1571041958,10,2,7
LA2_1571032788,1,1,4
LA2_1571032788,1,2,12
LA2_1571032788,2,1,4
LA2_1571032788,2,2,11
LA2_1571032788,3,1,7
LA2_1571032788,3,2,4
LA2_1571032788,4,1,4
LA2_1571032788,4,2,21
LA2_1571032788,5,1,4
LA2_1571032788,5,2,3
LA2_1571032788,6,1,4
LA2_1571032788,6,2,14
LA2_1571032788,7,1,4
LA2_1571032788,7,2,11
LA2_1571032788,8,1,4
LA2_1571032788,8,2,14
LA2_1571032788,9,1,4
LA2_1571032788,9,2,7
LA2_1571032788,10,1,4
LA2_1571032788,10,2,14
LA2_1570925096,1,1,4
LA2_1570925096,1,2,14
LA2_1570925096,2,1,4
LA2_1570925096,2,2,11
LA2_1570925096,3,1,14
LA2_1570925096,3,2,4
LA2_1570925096,4,1,4
LA2_1570925096,4,2,21
LA2_1570925096,5,1,4
LA2_1570925096,5,2,3
LA2_1570925096,6,1,12
LA2_1570925096,6,2,4
LA2_1570925096,7,1,11
LA2_1570925096,7,2,4
LA2_1570925096,8,1,4
LA2_1570925096,8,2,12
LA2_1570925096,9,1,4
LA2_1570925096,9,2,21
LA2_1570925096,10,1,4
LA2_1570925096,10,2,14
LA2_1570863380,1,1,14
LA2_1570863380,1,2,4
LA2_1570863380,2,1,4
LA2_1570863380,2,2,11
LA2_1570863380,3,1,4
LA2_1570863380,3,2,14
LA2_1570863380,4,1,4
LA2_1570863380,4,2,21
LA2_1570863380,5,1,4
LA2_1570863380,5,2,7
LA2_1570863380,6,1,6
LA2_1570863380,6,2,12
LA2_1570863380,7,1,4
LA2_1570863380,7,2,11
LA2_1570863380,8,1,14
LA2_1570863380,8,2,4
LA2_1570863380,9,1,21
LA2_1570863380,9,2,4
LA2_1570863380,10,1,4
LA2_1570863380,10,2,7
LA2_1570842558,1,1,4
LA2_1570842558,1,2,12
LA2_1570842558,2,1,6
LA2_1570842558,2,2,11
LA2_1570842558,3,1,14
LA2_1570842558,3,2,4
LA2_1570842558,4,1,4
LA2_1570842558,4,2,21
LA2_1570842558,5,1,4
LA2_1570842558,5,2,7
LA2_1570842558,6,1,4
LA2_1570842558,6,2,12
LA2_1570842558,7,1,11
LA2_1570842558,7,2,4
LA2_1570842558,8,1,4
LA2_1570842558,8,2,12
LA2_1570842558,9,1,21
LA2_1570842558,9,2,4
LA2_1570842558,10,1,4
LA2_1570842558,10,2,7
LA2_1571585630,1,1,4
LA2_1571585630,1,2,6
LA2_1571585630,2,1,11
LA2_1571585630,2,2,4
LA2_1571585630,3,1,4
LA2_1571585630,3,2,14
LA2_1571585630,4,1,4
LA2_1571585630,4,2,1
LA2_1571585630,5,1,14
LA2_1571585630,5,2,4
LA2_1571585630,6,1,4
LA2_1571585630,6,2,14
LA2_1571585630,7,1,11
LA2_1571585630,7,2,4
LA2_1571585630,8,1,4
LA2_1571585630,8,2,14
LA2_1571585630,9,1,6
LA2_1571585630,9,2,4
LA2_1571585630,10,1,4
LA2_1571585630,10,2,3
LA2_1571584489,1,1,4
LA2_1571584489,1,2,12
LA2_1571584489,2,1,14
LA2_1571584489,2,2,11
LA2_1571584489,3,1,4
LA2_1571584489,3,2,14
LA2_1571584489,4,1,4
LA2_1571584489,4,2,12
LA2_1571584489,5,1,14
LA2_1571584489,5,2,4
LA2_1571584489,6,1,4
LA2_1571584489,6,2,6
LA2_1571584489,7,1,4
LA2_1571584489,7,2,11
LA2_1571584489,8,1,4
LA2_1571584489,8,2,14
LA2_1571584489,9,1,12
LA2_1571584489,9,2,4
LA2_1571584489,10,1,14
LA2_1571584489,10,2,4
LA2_1571580763,1,1,4
LA2_1571580763,1,2,14
LA2_1571580763,2,1,4
LA2_1571580763,2,2,11
LA2_1571580763,3,1,4
LA2_1571580763,3,2,12
LA2_1571580763,4,1,4
LA2_1571580763,4,2,21
LA2_1571580763,5,1,4
LA2_1571580763,5,2,3
LA2_1571580763,6,1,4
LA2_1571580763,6,2,14
LA2_1571580763,7,1,4
LA2_1571580763,7,2,11
LA2_1571580763,8,1,12
LA2_1571580763,8,2,4
LA2_1571580763,9,1,4
LA2_1571580763,9,2,21
LA2_1571580763,10,1,7
LA2_1571580763,10,2,4
LA2_1571523177,1,1,6
LA2_1571523177,1,2,12
LA2_1571523177,2,1,11
LA2_1571523177,2,2,6
LA2_1571523177,3,1,21
LA2_1571523177,3,2,4
LA2_1571523177,4,1,4
LA2_1571523177,4,2,1
LA2_1571523177,5,1,4
LA2_1571523177,5,2,7
LA2_1571523177,6,1,4
LA2_1571523177,6,2,3
LA2_1571523177,7,1,14
LA2_1571523177,7,2,11
LA2_1571523177,8,1,4
LA2_1571523177,8,2,12
LA2_1571523177,9,1,21
LA2_1571523177,9,2,4
LA2_1571523177,10,1,4
LA2_1571523177,10,2,7
LA2_1571470341,1,1,4
LA2_1571470341,1,2,14
LA2_1571470341,2,1,6
LA2_1571470341,2,2,11
LA2_1571470341,3,1,14
LA2_1571470341,3,2,4
LA2_1571470341,4,1,4
LA2_1571470341,4,2,21
LA2_1571470341,5,1,4
LA2_1571470341,5,2,7
LA2_1571470341,6,1,4
LA2_1571470341,6,2,6
LA2_1571470341,7,1,4
LA2_1571470341,7,2,11
LA2_1571470341,8,1,4
LA2_1571470341,8,2,14
LA2_1571470341,9,1,4
LA2_1571470341,9,2,21
LA2_1571470341,10,1,7
LA2_1571470341,10,2,4
LA2_1571451765,1,1,4
LA2_1571451765,1,2,6
LA2_1571451765,2,1,4
LA2_1571451765,2,2,11
LA2_1571451765,3,1,12
LA2_1571451765,3,2,4
LA2_1571451765,4,1,4
LA2_1571451765,4,2,21
LA2_1571451765,5,1,4
LA2_1571451765,5,2,14
LA2_1571451765,6,1,4
LA2_1571451765,6,2,6
LA2_1571451765,7,1,11
LA2_1571451765,7,2,4
LA2_1571451765,8,1,4
LA2_1571451765,8,2,12
LA2_1571451765,9,1,21
LA2_1571451765,9,2,4
LA2_1571451765,10,1,4
LA2_1571451765,10,2,7
LA2_1571077443,1,1,4
LA2_1571077443,1,2,14
LA2_1571077443,2,1,4
LA2_1571077443,2,2,11
LA2_1571077443,3,1,4
LA2_1571077443,3,2,14
LA2_1571077443,4,1,4
LA2_1571077443,4,2,14
LA2_1571077443,5,1,4
LA2_1571077443,5,2,3
LA2_1571077443,6,1,4
LA2_1571077443,6,2,14
LA2_1571077443,7,1,11
LA2_1571077443,7,2,4
LA2_1571077443,8,1,14
LA2_1571077443,8,2,4
LA2_1571077443,9,1,21
LA2_1571077443,9,2,4
LA2_1571077443,10,1,14
LA2_1571077443,10,2,4
LA2_1571062221,1,1,14
LA2_1571062221,1,2,4
LA2_1571062221,2,1,4
LA2_1571062221,2,2,11
LA2_1571062221,3,1,4
LA2_1571062221,3,2,14
LA2_1571062221,4,1,4
LA2_1571062221,4,2,6
LA2_1571062221,5,1,7
LA2_1571062221,5,2,4
LA2_1571062221,6,1,4
LA2_1571062221,6,2,14
LA2_1571062221,7,1,4
LA2_1571062221,7,2,11
LA2_1571062221,8,1,14
LA2_1571062221,8,2,4
LA2_1571062221,9,1,4
LA2_1571062221,9,2,21
LA2_1571062221,10,1,14
